Combined_rank,name,Rank_at_dose,Rank_product_metric,Drug.Name,Main.Target
538,SN00742862,"586@0.04um, 112@0.21um, 1625@1.04um, 1625@5um",645.2166891841483,A-674563,AKT__CDK__PKA
539,SN00737874,"1625@0.04um, 122@0.21um, 1625@1.04um, 538@5um",645.2265197842133,Sulfamerazine,Inhibitor_of_folic_acid_synthesis
540,SN00734912,"855@0.04um, 83@0.21um, 1511@1.04um, 1625@5um",646.086265919685,Quinidine_sulfate,Na+_channel_blocker_and_Class_I_antiarrythmic;_alkaloid_isolated_from_the_bark_of_the_Cinchona_family_of_South_American_trees
541,SN00756014,"640@0.04um, 1625@0.21um, 1246@1.04um, 135@5um",646.7274392697955,BHQ,Inhibitor_of_SERCA_ATPase
542,SN00735189,"308@0.04um, 216@0.21um, 1625@1.04um, 1625@5um",647.4076092957135,Ellipticine,Cytochrome_P450_(CYP1A1)and_DNA_topoisomerase_II_inhibitor
543,SN00737124,"41@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",647.6434657448957,Cetirizine_dihydrochloride,H1_antagonist
543,SN00737278,"1625@0.04um, 1625@0.21um, 41@1.04um, 1625@5um",647.6434657448957,Edrophonium_chloride,"Cholinergic,_Cholinesterase_inhibitor"
545,SN00736863,"100@0.04um, 944@0.21um, 1154@1.04um, 1625@5um",648.646071446532,Rabeprazole_Sodium_salt,proton_pump_inhibitors
546,SN00755998,"332@0.04um, 1062@0.21um, 1625@1.04um, 309@5um",648.6622307859576,AG_99,EGFR-kinase_inhibitor
547,SN00737611,"1011@0.04um, 293@0.21um, 368@1.04um, 1625@5um",648.7539124689555,Ambrisentan,endothelin_receptor_antagonist
548,SN00737091,"730@0.04um, 880@0.21um, 170@1.04um, 1625@5um",649.0482073381843,Bepridil_hydrochloride,Ca++_channel_blocker
549,SN00755501,"1009@0.04um, 477@0.21um, 1003@1.04um, 369@5um",649.6571328598712,Formoterol_hemifumarate,Potent_and_selective_beta2_agonist
550,SN00734605,"1625@0.04um, 389@0.21um, 174@1.04um, 1625@5um",650.2066322171016,Idazoxan_hydrochloride,I2-imidazoline_agonist;_I1-imidazoline_antagonist;_alpha2-Adrenergic_antagonist
551,SN00735425,"761@0.04um, 89@0.21um, 1625@1.04um, 1625@5um",650.3098744937155,"MDL_105,519",High_affinity_NMDA_glutamate_receptor_antagonist_at_the_glycine_site
552,SN00737986,"1268@0.04um, 218@0.21um, 889@1.04um, 731@5um",651.0265815587726,Hymecromone,Bile_secretion_activator
553,SN00737570,"1625@0.04um, 454@0.21um, 211@1.04um, 1162@5um",652.1529308384561,Formestane,_aromatase_inhibitors
554,SN00756129,"1346@0.04um, 107@0.21um, 1625@1.04um, 777@5um",653.0189817929063,UBP_296,"Selective,_potent_kainate_antagonist;_selective_for_GluR5-containing_receptors"
555,SN00735230,"223@0.04um, 444@0.21um, 1625@1.04um, 1132@5um",653.2763052440135,6-Chloromelatonin,Melatonin_receptor_agonist
556,SN00737242,"1625@0.04um, 549@0.21um, 452@1.04um, 454@5um",654.116341956995,Ribostamycin_sulfate_salt,Ribosomal_protein_synthesis_inhibitor
557,SN00734949,"1625@0.04um, 699@0.21um, 287@1.04um, 562@5um",654.2401433089376,Chelerythrine_chloride,PKC_inhibitor;_affects_translocation_of_PKC_from_cytosol_to_plasma_membrane
558,SN00737924,"96@0.04um, 1625@0.21um, 726@1.04um, 1625@5um",654.9809157525126,Methimazole,Iodine_oxidazing_inhibitor
559,SN00735685,"43@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",655.4010576405144,Perphenazine,D2_dopamine_receptor_antagonist;_sigma_receptor_agonist;_phenothiazine_antipsychotic
560,SN00736854,"491@0.04um, 191@0.21um, 1212@1.04um, 1625@5um",655.567946820522,Benzylpenicillin_sodium,Peptidoglycan_synthesis_inhibitor
561,SN00737532,"755@0.04um, 889@0.21um, 1051@1.04um, 262@5um",655.6743282612043,Telmisartan,angiotensin_II_receptor_antagonist
562,SN00737296,"465@0.04um, 500@0.21um, 491@1.04um, 1625@5um",656.2804295323127,Enalapril_maleate,Converting_enzyme_inhibitor
563,SN00737687,"844@0.04um, 103@0.21um, 1625@1.04um, 1320@5um",657.1306770278387,Norethindrone,NA
564,SN00756189,"861@0.04um, 553@0.21um, 628@1.04um, 628@5um",658.281867539345,Carboplatin,DNA_cross-linking_antitumor_agent
565,SN00756134,"1426@0.04um, 139@0.21um, 584@1.04um, 1625@5um",658.56725718588,NBQX,Potent_AMPA_antagonist._More_selective_than_CNQX_(Cat._No._0190)
566,SN00755748,"896@0.04um, 1625@0.21um, 398@1.04um, 325@5um",658.7671764600082,T_0156_hydrochloride,"Highly_potent,_selective_PDE5_inhibitor"
567,SN00756493,"541@0.04um, 614@0.21um, 1625@1.04um, 349@5um",658.8114024025319,Ketoconazole,Cytochrome_P450c17_inhibitor
568,SN00735223,"1625@0.04um, 57@0.21um, 1625@1.04um, 1252@5um",658.8650623161593,BTO-1,Polo-like_kinase_(Plk)_inhibitor
569,SN00737460,"1625@0.04um, 688@0.21um, 1625@1.04um, 104@5um",659.2985597813882,Acetylsalicylic_acid,NA
570,SN00755704,"509@0.04um, 637@0.21um, 361@1.04um, 1625@5um",660.3960173105725,XE_991_dihydrochloride,"Potent,_selective_KCNQ_channel_blocker;_blocks_M-current"
571,SN00735576,"370@0.04um, 195@0.21um, 1625@1.04um, 1625@5um",660.6717949203727,Quinolinic_acid,Neurotoxin_which_has_neuroexcitatory_activity;_metabolite_of_trytophan
572,SN00734946,"1160@0.04um, 347@0.21um, 1625@1.04um, 292@5um",661.0828948738217,Succinylcholine_chloride,Nicotinic_acetylcholine_receptor_antagonist
573,SN00734611,"317@0.04um, 1625@0.21um, 1625@1.04um, 231@5um",663.1236134822993,"L-3,4-Dihydroxyphenylalanine_methyl_ester_hydrochloride",Precursor_to_L-DOPA_that_crosses_the_blood-brain_barrier
574,SN00737501,"708@0.04um, 403@0.21um, 709@1.04um, 959@5um",663.6678605164071,Imatinib,specific_kinases_inhibitor
575,SN00756019,"273@0.04um, 703@0.21um, 624@1.04um, 1625@5um",664.1848754014014,JLK_6,Inhibitor_of_gamma-secretase-mediated_betaAPP_processing
576,SN00766637,"1239@0.04um, 1400@0.21um, 1042@1.04um, 108@5um",664.6954472326859,ABT-737,Bcl-2_inhibitor
577,SN00735227,"1031@0.04um, 361@0.21um, 326@1.04um, 1625@5um",666.36044284873,8-Methoxymethyl-3-isobutyl-1-methylxanthine,Selective_inhibitor_of_Ca2+-calmodulin-dependent_phosphodiesterase_(PDE_I)
578,SN00735527,"1625@0.04um, 510@0.21um, 169@1.04um, 1409@5um",666.5079128730886,IB-MECA,Selective_A3_adenosine_receptor_agonist
579,SN00750363,"1625@0.04um, 1625@0.21um, 1625@1.04um, 46@5um",666.5450106489435,SB_203580,p38_MAPK
580,SN00755833,"1625@0.04um, 700@0.21um, 461@1.04um, 377@5um",666.8043436735969,AMN_082_dihydrochloride,The_first_selective_mGlu7_agonist
581,SN00734632,"1625@0.04um, 1625@0.21um, 1044@1.04um, 72@5um",667.4748884362906,RX_821002_hydrochloride,Selective_alpha2-adrenoceptor_antagonist
582,SN00737089,"710@0.04um, 1625@0.21um, 1625@1.04um, 106@5um",667.6790295782574,Ambroxol_hydrochloride,NA
583,SN00750246,"354@0.04um, 213@0.21um, 1625@1.04um, 1625@5um",667.9937499246961,BAY_73-4506(Regorafenib),"c-Kit,_B-Raf,_VEGFR"
584,SN00737932,"401@0.04um, 369@0.21um, 1625@1.04um, 832@5um",668.7855139238344,Piromidic_acid,Topoisomerase_II_inhibitor
585,SN00737844,"1625@0.04um, 382@0.21um, 1402@1.04um, 230@5um",668.8798984173583,Dacarbazine,Alkylating_agent
586,SN00755767,"1625@0.04um, 90@0.21um, 854@1.04um, 1625@5um",671.1997370632448,Idazoxan_hydrochloride,alpha2_antagonist._Also_I2_ligand
587,SN00736991,"284@0.04um, 816@0.21um, 541@1.04um, 1625@5um",671.8383370287712,Rosiglitazone_Hydrochloride,PPARs_activation
588,SN00735365,"1625@0.04um, 1625@0.21um, 663@1.04um, 117@5um",672.7466288721952,"L-741,626",Selective_D2_dopamine_receptor_antagonist
589,SN00735709,"1625@0.04um, 61@0.21um, 1276@1.04um, 1625@5um",673.3204577571277,Clozapine,"D4_>_D2,D3"
590,SN00755723,"1625@0.04um, 1625@0.21um, 214@1.04um, 364@5um",673.4501777919974,Zatebradine_hydrochloride,Bradycardic_agent;_blocks_If_pacemaker_current
591,SN00734741,"987@0.04um, 310@0.21um, 1625@1.04um, 414@5um",673.5706238987012,1-(5-Isoquinolinylsulfonyl)-2-methylpiperazine_dihydrochloride,Inhibitor_of_cyclic_nucleotide_dependent_protein_kinase_(PKA)_and_protein_kinase_C_(PKC)
592,SN00738016,"1625@0.04um, 1625@0.21um, 1625@1.04um, 48@5um",673.674848441361,(S)-(-)-Atenolol,Adrenergic_receptor_antagonist
592,SN00755744,"1625@0.04um, 48@0.21um, 1625@1.04um, 1625@5um",673.674848441361,Doxorubicin_hydrochloride,Antitumor_antibiotic_agent._Inhibits_DNA_topoisomerase_II
594,SN00736913,"513@0.04um, 426@0.21um, 580@1.04um, 1625@5um",673.6775590693616,Diphemanil_methylsulfate,Anticholinergic
595,SN00737680,"1625@0.04um, 977@0.21um, 80@1.04um, 1625@5um",674.0200572907088,Bufexamac,NA
596,SN00737308,"1625@0.04um, 1258@0.21um, 234@1.04um, 432@5um",674.230512357465,Trimipramine_maleate_salt,"Noradrenaline_uptake_inhibitor,_5-HT_Uptake_inhibitor,_Anticholinergic,_alpha_antagonist,_Dopamine_antagonist,_Histamine_antagonist"
597,SN00736851,"681@0.04um, 328@0.21um, 1625@1.04um, 574@5um",675.6107532531277,Doxylamine_succinate,H1_antagonist
598,SN00736844,"1625@0.04um, 1625@0.21um, 166@1.04um, 478@5um",676.5667941307884,Pempidine_tartrate,Nicotinic_acetylcholine_receptor_antagonist
599,SN00756423,"1625@0.04um, 333@0.21um, 1239@1.04um, 313@5um",676.8279902765206,Bestatin,Aminopeptidase_inhibitor
600,SN00734455,"1625@0.04um, 808@0.21um, 723@1.04um, 223@5um",678.3080506371257,Valproic_acid_sodium,Anticonvulsant
601,SN00750451,"437@0.04um, 431@0.21um, 694@1.04um, 1625@5um",678.8797988230933,Icariin,PDE
602,SN00735083,"1625@0.04um, 489@0.21um, 297@1.04um, 903@5um",679.4407743193757,"1,7-Dimethylxanthine",Adenosine_receptor_ligand;_major_metabolite_of_caffeine
603,SN00750321,"901@0.04um, 1387@0.21um, 105@1.04um, 1625@5um",679.5336681020672,KU-60019,ATM
604,SN00756457,"1625@0.04um, 1099@0.21um, 432@1.04um, 278@5um",680.5262784803605,(±)-Bay_K_8644,Ca2+-channel_activator_(L-type)
605,SN00755506,"447@0.04um, 247@0.21um, 1480@1.04um, 1318@5um",681.2325651881116,Oxotremorine_sesquifumarate,Muscarinic_agonist
606,SN00735267,"490@0.04um, 1625@0.21um, 240@1.04um, 1130@5um",681.6866400792061,SB-366791,Vanilloid_receptor-1_(VR1)_antagonist
607,SN00756300,"1625@0.04um, 689@0.21um, 246@1.04um, 787@5um",682.3317916292708,"L-168,049","Potent,_orally_active_human_glucagon_receptor_antagonist"
608,SN00756209,"1625@0.04um, 1625@0.21um, 51@1.04um, 1625@5um",683.9629361601076,Purvalanol_A,Cyclin-dependent_kinase_inhibitor
609,SN00736943,"1625@0.04um, 1625@0.21um, 104@1.04um, 799@5um",684.4184561835873,Tiletamine_hydrochloride,NMDA_receptor_antagonist
610,SN00737420,"342@0.04um, 1625@0.21um, 243@1.04um, 1625@5um",684.439046451818,Carbadox,NA
611,SN00737202,"970@0.04um, 248@0.21um, 749@1.04um, 1222@5um",685.0055806941465,THIP_Hydrochloride,GABAergic_Agonist
612,SN00755763,"1025@0.04um, 1594@0.21um, 1625@1.04um, 84@5um",687.2048382227995,2-Methyl-5-hydroxytryptamine_hydrochloride,5-HT3_agonist/potent_5-HT6_ligand
613,SN00737579,"1625@0.04um, 1417@0.21um, 173@1.04um, 566@5um",689.0828439842192,Losartan,antagonist_of_angiotensin_type_1
614,SN00735009,"83@0.04um, 1031@0.21um, 1625@1.04um, 1625@5um",689.4628528794906,"(-)-Bicuculline_methbromide,_1(S),_9(R)",GABA-A_receptor_antagonist
615,SN00755490,"1625@0.04um, 271@0.21um, 1099@1.04um, 467@5um",689.5000583976586,Rilmenidine_hemifumarate,alpha2_agonist._Also_I1_ligand
616,SN00735144,"772@0.04um, 1625@0.21um, 1135@1.04um, 160@5um",690.8704660309728,"3,7-Dimethyl-1-propargylxanthine",A2_adenosine_receptor_antagonist
617,SN00735274,"156@0.04um, 1625@0.21um, 557@1.04um, 1625@5um",692.1044331419188,N2-Ethyl-2`-deoxyguanosine,"N2-Et-dG,_an_adduct_between_DNA_and_the_first_metabolite_of_ethanol_(acetaldehyde),_strongly_blocks_transcription_by_RNA_polymerases_(RNAPs),_including_mammalian_RNAPII_and_yeast_RNAPII,_E_coli_RNAP,_as_well_as_T7_RNAP"
618,SN00737941,"1625@0.04um, 341@0.21um, 1625@1.04um, 255@5um",692.2298495474198,Trichlormethiazide,Na+_Cl-_transport_inhibitor
619,SN00755760,"1371@0.04um, 684@0.21um, 278@1.04um, 881@5um",692.274867556263,Chlormethiazole_hydrochloride,Potentiates_GABAA_receptor_function
620,SN00735025,"1210@0.04um, 1046@0.21um, 554@1.04um, 330@5um",693.5618396213703,"2,3-Butanedione",Reversible_myosin_ATPase_inhibitor
621,SN00735058,"253@0.04um, 1625@0.21um, 1186@1.04um, 475@5um",693.7261192537813,"(2S,1`S,2`S)-2-(carboxycyclopropyl)glycine",Potent_group_II_metabotropic_glutamate_receptor_agonist
622,SN00735181,"1625@0.04um, 1625@0.21um, 1625@1.04um, 54@5um",693.8066592480612,Piceatannol,Non-receptor_kinase_Syk_and_Lck_inhibitor
623,SN00734462,"1625@0.04um, 848@0.21um, 552@1.04um, 305@5um",694.0200762205403,Phenytoin_sodium,Anticonvulsant;_anti-epileptic
624,SN00735174,"1625@0.04um, 155@0.21um, 1625@1.04um, 569@5um",694.6846038432886,3-Bromo-7-nitroindazole,Nitric_oxide_synthase_(NOS)_inhibitor
625,SN00735052,"563@0.04um, 480@0.21um, 1171@1.04um, 740@5um",695.6400245698301,DL-threo-beta-hydroxyaspartic_acid,Glutamate_transport_inhibitor
626,SN00734533,"92@0.04um, 1625@0.21um, 1426@1.04um, 1099@5um",695.7281930262712,Org_24598_lithium_salt,"Selective,_potent_inhibitor_of_glial_GlyT_(GlyT1,_glycine_transporter_type_1)"
627,SN00737452,"1625@0.04um, 694@0.21um, 128@1.04um, 1625@5um",695.9355834164007,Topotecan,DNA_topoisomerase_type_1_inhibitor
628,SN00750471,"290@0.04um, 1625@0.21um, 339@1.04um, 1474@5um",696.6058803992304,Carbamazepine(Carbatrol),sodium_channel
629,SN00750393,"1625@0.04um, 211@0.21um, 940@1.04um, 732@5um",696.9372683664038,Maraviroc(Selzentry),CCR5(cellular_coreceptor_5)
630,SN00735492,"798@0.04um, 156@0.21um, 1172@1.04um, 1625@5um",697.7938165755257,Trandolapril,Angiotensin_coverting_enzyme_(ACE)_inhibitor
631,SN00750200,"1625@0.04um, 299@0.21um, 497@1.04um, 985@5um",698.3598985557009,Tamsulosin_hydrochloride,hydroxysteroid_dehydrogenase
632,SN00734910,"530@0.04um, 674@0.21um, 1625@1.04um, 412@5um",699.3129761096087,m-Iodobenzylguanidine_hemisulfate,"Antitumor_agent_which_inhibits_ADP_ribosylation;_induces_changes_in_the_mitochondrial_membrane_potential,_activation_of_caspase-3_and_DNA_fragmentation"
633,SN00734699,"1625@0.04um, 1625@0.21um, 56@1.04um, 1625@5um",700.1434507959398,BW_723C86,5-HT2B_serotonin_receptor_agonist
634,SN00735089,"1625@0.04um, 358@0.21um, 255@1.04um, 1625@5um",700.7005920183254,(±)-2-Amino-4-phosphonobutyric_acid,NMDA_glutamate_receptor_antagonist
635,SN00755502,"57@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",703.24837595961,Zamifenacin_fumarate,Selective_M3_antagonist
635,SN00756270,"1625@0.04um, 1625@0.21um, 57@1.04um, 1625@5um",703.24837595961,OBAA,Phospholipase_A2_inhibitor
637,SN00734785,"298@0.04um, 311@0.21um, 1625@1.04um, 1625@5um",703.3489540133846,Trazodone_hydrochloride,Atypical_antidepressant
638,SN00755907,"1625@0.04um, 616@0.21um, 607@1.04um, 405@5um",704.3190708459991,Danazol,Anterior_pituitary_suppressant
639,SN00755822,"1625@0.04um, 937@0.21um, 196@1.04um, 826@5um",704.6237359297434,Prazosin_hydrochloride,alpha1_and_alpha2B_antagonist._MT3_antagonist
640,SN00756257,"1625@0.04um, 638@0.21um, 147@1.04um, 1625@5um",705.4417941500719,Lofepramine,5-HT_and_noradrenalin_re-uptake_inhibitor_(SNRI)
641,SN00750192,"194@0.04um, 1227@0.21um, 643@1.04um, 1625@5um",706.1999097473903,Fasudil_HCl,ROCK
642,SN00734813,"847@0.04um, 551@0.21um, 328@1.04um, 1625@5um",706.2208814025903,SC-51089_hydrate,SC-51089_hydrate_is_a_selective_prostaglandin_E2_(EP1)_receptor_antagonist
643,SN00738028,"1625@0.04um, 58@0.21um, 1625@1.04um, 1625@5um",706.3127116035675,Nandrolone,NA
643,SN00756064,"1625@0.04um, 1625@0.21um, 1625@1.04um, 58@5um",706.3127116035675,LY_364947,Selective_inhibitor_of_TGF-betaRI
645,SN00734721,"159@0.04um, 1440@0.21um, 671@1.04um, 1625@5um",706.8607635119661,Epibestatin_hydrochloride,Metallo-protease_inhibitor;_aminopeptidase_inhibitor
646,SN00737644,"1625@0.04um, 309@0.21um, 1625@1.04um, 306@5um",706.8815705920489,Captopril,"Angiotensive_converting_enzyme_inhibitor,_Leukotriene_A4_hydrolase,_Protease_inhibitor,_Angiogenesis_inhibitor"
647,SN00755487,"869@0.04um, 1625@0.21um, 110@1.04um, 1625@5um",708.8099380520481,(-)-Bicuculline_methochloride,Water-soluble_GABAA_antagonist
648,SN00737943,"1187@0.04um, 182@0.21um, 1625@1.04um, 722@5um",709.5420974700743,Butacaine,Na+_channel_blocker
649,SN00737399,"1625@0.04um, 398@0.21um, 740@1.04um, 530@5um",709.6774515336418,Homosalate,Photosensitizer
650,SN00736896,"927@0.04um, 1625@0.21um, 308@1.04um, 548@5um",710.0944096708315,"Etidronic_acid,_disodium_salt",NA
651,SN00755727,"1625@0.04um, 812@0.21um, 119@1.04um, 1625@5um",710.7263716292089,CGP_71683_hydrochloride,Highly_selective_and_potent_non-peptide_NPY_Y5_receptor_antagonist
652,SN00765825,"1625@0.04um, 393@0.21um, 247@1.04um, 1625@5um",711.5395725790961,MC-1293,HDAC_inhibitor
653,SN00734891,"466@0.04um, 1625@0.21um, 371@1.04um, 915@5um",712.0468531216835,(±)-6-Chloro-PB_hydrobromide,D1_dopamine_receptor_agonist
654,SN00755862,"914@0.04um, 807@0.21um, 1400@1.04um, 249@5um",712.0931011801056,Lamotrigine_isethionate,Water-soluble_salt_of_Cat._No._1611
655,SN00755602,"800@0.04um, 260@0.21um, 764@1.04um, 1625@5um",712.8571578009115,EMD_386088_hydrochloride,Potent_5-HT6_agonist
656,SN00756535,"134@0.04um, 1625@0.21um, 1625@1.04um, 730@5um",712.9081789929726,Nitrendipine,Ca2+_channel_blocker_(L-type)
657,SN00737135,"1305@0.04um, 554@0.21um, 220@1.04um, 1625@5um",713.01568010533515,Tetracane_hydrochloride,NA
658,SN00755457,"196@0.04um, 884@0.21um, 1625@1.04um, 919@5um",713.2130864542197,PG-9_maleate,Presynaptic_cholinergic_modulator
659,SN00734578,"74@0.04um, 1625@0.21um, 1510@1.04um, 1432@5um",714.0872232723794,Phenylephrine_hydrochloride,alpha1_Adrenoceptor_agonist;_mydriatic;_decongestant
660,SN00737344,"602@0.04um, 1625@0.21um, 1625@1.04um, 164@5um",714.5568180809659,Azaguanine-8,Purine_antimetabolite
661,SN00735151,"201@0.04um, 1075@0.21um, 1392@1.04um, 868@5um",714.810413109706,L-Buthionine-sulfoximine,Glutathione_synthesis_inhibitor
662,SN00737207,"1625@0.04um, 1625@0.21um, 61@1.04um, 1625@5um",715.2740722768531,Ozagrel_hydrochloride,Thromboxane_synthase_inhibitor
663,SN00756111,"1625@0.04um, 1282@0.21um, 1053@1.04um, 120@5um",716.2881261148815,LY_303511,Negative_control_of_LY_294002
664,SN00742784,"1625@0.04um, 1355@0.21um, 544@1.04um, 220@5um",716.4791559233591,Masatinib_(AB1010__Masivet),c-Kit
665,SN00735146,"62@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",718.1876725921826,5-Hydroxy-L-tryptophan,Serotonin_precursor;_antidepressant;_anti-epileptic
665,SN00735704,"250@0.04um, 1625@0.21um, 1625@1.04um, 403@5um",718.1876725921826,Pentoxifylline,Inhibits_synthesis_of_tumor_necrosis_factor_alpha_(TNF-alpha);_phosphodiesterase_inhibitor
667,SN00756011,"210@0.04um, 1625@0.21um, 606@1.04um, 1297@5um",719.6499757176323,Flurofamide,Urease_inhibitor
668,SN00735238,"1625@0.04um, 1625@0.21um, 209@1.04um, 487@5um",720.0215492987154,Emodin,p56lck_Tyrosine_kinase_inhibitor
669,SN00736974,"1625@0.04um, 102@0.21um, 998@1.04um, 1625@5um",720.0445389724678,Ropinirole_HCl,"non-ergoline_D2,_D3,_and_D4_dopamine_receptor_agonist_with_highest_affinity_for_D3"
670,SN00756248,"1625@0.04um, 1529@0.21um, 762@1.04um, 142@5um",720.072195488606,Cinalukast,"Potent,_selective_CysLT1_(LTD4)_antagonist;_orally_active"
671,SN00736985,"1625@0.04um, 1625@0.21um, 381@1.04um, 268@5um",720.5956317196939,Buspirone_hydrochloride,serotonin_receptor_agonist
672,SN00734606,"1625@0.04um, 197@0.21um, 519@1.04um, 1625@5um",720.8336939086472,(-)-Tetramisole_hydrochloride,Inhibits_multiple_mammalian_alkaline_phosphatases
673,SN00742755,"792@0.04um, 130@0.21um, 1625@1.04um, 1625@5um",722.0941325947169,AS-252424,PI3K
674,SN00735478,"114@0.04um, 1625@0.21um, 904@1.04um, 1625@5um",722.2623940840793,Podophyllotoxin,Antineoplastic_glucoside;_inhibitor_of_microtubule_assembly
675,SN00736857,"1625@0.04um, 200@0.21um, 1304@1.04um, 644@5um",722.7892836714589,Ibandronate_sodium,Bone_resorption_inhibitor
676,SN00734773,"1625@0.04um, 686@0.21um, 151@1.04um, 1625@5um",723.1892276106272,p-Iodoclonidine_hydrochloride,High_affinity_alpha2_adrenoceptor_agonist
677,SN00735100,"146@0.04um, 1244@0.21um, 1625@1.04um, 935@5um",724.7855947694095,(+)-Quisqualic_acid,Active_enantiomer_of_quisqualic_acid;_excitatory_amino_acid_at_glutamate_receptors;_anthelmentic_agent
678,SN00734753,"313@0.04um, 509@0.21um, 1625@1.04um, 1070@5um",725.4789499253332,IMID-4F_hydrochloride,Imidazoline-based_K(ATP)_channel_blocker
679,SN00734792,"1625@0.04um, 1625@0.21um, 65@1.04um, 1625@5um",726.7220926874317,Amsacrine_hydrochloride,DNA_topoisomerase_II_inhibitor
680,SN00735288,"220@0.04um, 1434@0.21um, 961@1.04um, 922@5um",727.1207447160953,2-Chloroadenosine,Adenosine_receptor_agonist_with_selectivity_for_A1_over_A2
681,SN00737536,"184@0.04um, 1373@0.21um, 683@1.04um, 1625@5um",727.6802825624046,Vardenafil,PDE5_inhibitor
682,SN00737790,"1625@0.04um, 643@0.21um, 1625@1.04um, 166@5um",728.62899226735,Cefotetan,NA
683,SN00735449,"229@0.04um, 1625@0.21um, 469@1.04um, 1625@5um",729.7578307322643,Linopirdine,Stimulates_release_of_acetylcholine_and_other_neurotransmitters;_cognitive_enhancer
684,SN00737458,"1625@0.04um, 821@0.21um, 1625@1.04um, 131@5um",730.0124987310978,5-fluorouracil,Thymidylate_Synthase_inibitor
685,SN00766652,"212@0.04um, 1439@0.21um, 573@1.04um, 1625@5um",730.0475713554042,GSK343,inhibitor_of_EZH2
686,SN00756010,"864@0.04um, 269@0.21um, 754@1.04um, 1625@5um",730.5041431182285,3-MATIDA,"Potent,_selective_mGlu1_antagonist"
687,SN00735533,"819@0.04um, 150@0.21um, 1625@1.04um, 1429@5um",730.8280180621439,Lumefantrine,Lumefantrine_is_is_an_antimalarial_for_the_treatment_of_multi-drug_resistant_strains_of_falciparum_malaria
688,SN00737381,"1456@0.04um, 220@0.21um, 549@1.04um, 1625@5um",731.1431936011096,Iopanoic_acid,NA
689,SN00735264,"1625@0.04um, 1625@0.21um, 261@1.04um, 415@5um",731.3054898848513,SB_204741,5-HT2B_serontonin_receptor_antagonist
690,SN00734863,"293@0.04um, 1625@0.21um, 372@1.04um, 1625@5um",732.4522589002997,Yohimbine_hydrochloride,alpha2_Adrenoceptor_antagonist_isolated_from_Cortnanthe_johimbe
691,SN00737886,"1625@0.04um, 1090@0.21um, 1625@1.04um, 100@5um",732.458978799921,Sulfachloropyridazine,Inhibitor_of_folic_acid_synthesis
692,SN00756478,"557@0.04um, 1528@0.21um, 422@1.04um, 803@5um",732.8272944131627,SB_218795,"Potent,_selective_non-peptide_NK3_antagonist"
693,SN00734646,"1625@0.04um, 1132@0.21um, 1625@1.04um, 97@5um",733.8059399716718,Olprinone_hydrochloride,Selective_phosphodiesterase_3_(PDE3)_inhibitor
694,SN00735603,"1625@0.04um, 418@0.21um, 263@1.04um, 1625@5um",734.0230369096907,Aniracetam,Increases_ion_conductance_through_AMPA_glutamate_receptors;_reported_to_display_anti-amnesic_acitivty
695,SN00737188,"1625@0.04um, 1625@0.21um, 876@1.04um, 126@5um",734.7597292968484,Zimelidine_dihydrochloride_monohydrate,5-HT_uptake_inhibitor
696,SN00734667,"1625@0.04um, 1609@0.21um, 115@1.04um, 970@5um",734.8856143773223,S(-)-UH-301_hydrochloride,Potent_and_selective_5-HT1A_serotonin_receptor_antagonist
697,SN00750348,"1535@0.04um, 610@0.21um, 192@1.04um, 1625@5um",735.1876487096316,2-Methoxyestradiol,HIF
698,SN00755983,"155@0.04um, 722@0.21um, 1625@1.04um, 1625@5um",737.299444326199,Homoquinolinic_acid,"Selective,_potent_NMDA_agonist"
699,SN00734866,"170@0.04um, 1625@0.21um, 1625@1.04um, 668@5um",740.0022302378793,Urapidil_hydrochloride,alpha1_Adrenoceptor_antagonist_and_5-HT1A_serotonin_receptor_partial_agonist;_antihypertensive
700,SN00756392,"959@0.04um, 621@0.21um, 1625@1.04um, 310@5um",740.0845136150914,MMPX,PDE1_inhibitor
701,SN00737743,"669@0.04um, 1475@0.21um, 913@1.04um, 334@5um",740.642868752756,Droperidol,"Alpha_adrenergic_antagonist,_5-HT_antagonist,_Dopamine_antagonist"
702,SN00734613,"302@0.04um, 1614@0.21um, 1454@1.04um, 425@5um",740.8255506131283,(±)-Isoproterenol_hydrochloride,Sympathomimetic_amine_acting_almost_exclusively_on_beta_adrenoceptors;_bronchodilator
703,SN00737013,"424@0.04um, 1117@0.21um, 392@1.04um, 1625@5um",741.1218466579295,Camylofine_chlorhydrate,"Spasmolytic,_Parasympatholytic,_Ocytrocic"
704,SN00734884,"1625@0.04um, 796@0.21um, 588@1.04um, 397@5um",741.2821909527712,Imetit_dihydrobromide,Potent_and_selective_H3_histamine_receptor_agonist
705,SN00735684,"108@0.04um, 1625@0.21um, 1625@1.04um, 1060@5um",741.4964699949661,Colchicine,Prevents_tubulin_polymerization
706,SN00736846,"1625@0.04um, 320@0.21um, 358@1.04um, 1625@5um",741.625977723246,Trimeprazine_tartrate,Histamine_antagonist
707,SN00735671,"1625@0.04um, 172@0.21um, 1625@1.04um, 667@5um",741.8912566626152,JX401,"Potent,_non-cytotoxic,_membrane_permeable_p38a_MAPK_inhibitor"
