Combined_rank,name,Rank_at_dose,Rank_product_metric,Drug.Name,Main.Target
1094,SN00756369,"773@0.04um, 773@0.21um, 343@1.04um, 773@5um",630.8965470024503,FG_7142,Benzodiazepine_inverse_agonist
1095,SN00756408,"579@0.04um, 773@0.21um, 458@1.04um, 773@5um",630.9221250028537,CGS_15943,Potent_adenosine_receptor_antagonist
1096,SN00736896,"773@0.04um, 344@0.21um, 773@1.04um, 773@5um",631.3558822517289,"Etidronic_acid,_disodium_salt",NA
1097,SN00737460,"345@0.04um, 773@0.21um, 773@1.04um, 773@5um",631.8142171323191,Acetylsalicylic_acid,NA
1098,SN00737266,"484@0.04um, 552@0.21um, 773@1.04um, 773@5um",632.100096751692,Xamoterol_hemifumarate,beta1-Adrenoceptor_selective_partial_agonist
1099,SN00737666,"605@0.04um, 442@0.21um, 773@1.04um, 773@5um",632.2431867657807,Panthenol_(D),NA
1100,SN00735604,"773@0.04um, 773@0.21um, 773@1.04um, 346@5um",632.2715567130573,SP600125,Selective_c-Jun_N-terminal_kinase_(c-JNK)_inhibitor
1100,SN00750243,"346@0.04um, 773@0.21um, 773@1.04um, 773@5um",632.2715567130573,BMS_794833,"c-Met,_VEGFR,_Met,_Axl,_Flt"
1100,SN00750460,"773@0.04um, 346@0.21um, 773@1.04um, 773@5um",632.2715567130573,Telmisartan,RAAS
1103,SN00737985,"773@0.04um, 773@0.21um, 414@1.04um, 647@5um",632.5078245626931,Pindolol,Beta_adrenergic_antagonist
1104,SN00737836,"773@0.04um, 443@0.21um, 605@1.04um, 773@5um",632.6004873812635,Parthenolide,MAP_kinase_inhibitor
1105,SN00737523,"773@0.04um, 347@0.21um, 773@1.04um, 773@5um",632.7279060225368,Rufloxacin,NA
1105,SN00742815,"773@0.04um, 773@0.21um, 773@1.04um, 347@5um",632.7279060225368,Axitinib_(AG013736),Multi_Kinase_Inhibitor_(cKIT___PDGFR_&_VEGFR)
1105,SN00755931,"773@0.04um, 773@0.21um, 347@1.04um, 773@5um",632.7279060225368,TPCA-1,"Potent,_selective_inhibitor_of_IKK-2"
1108,SN00737570,"348@0.04um, 773@0.21um, 773@1.04um, 773@5um",633.1832700495413,Formestane,_aromatase_inhibitors
1108,SN00756001,"773@0.04um, 773@0.21um, 348@1.04um, 773@5um",633.1832700495413,(RS)-4-Carboxy-3-hydroxyphenylglycine,Broad_spectrum_EAA_ligand
1108,SN00756367,"773@0.04um, 348@0.21um, 773@1.04um, 773@5um",633.1832700495413,7-Chlorokynurenic_acid,Potent_competitive_inhibitor_of_L-glutamate_uptake
1111,SN00742810,"773@0.04um, 349@0.21um, 773@1.04um, 773@5um",633.6376537434743,RHO-15_(GSK429286A),ROCK
1111,SN00755700,"773@0.04um, 773@0.21um, 773@1.04um, 349@5um",633.6376537434743,CGP_54626_hydrochloride,"Potent,_selective_GABAB_antagonist"
1113,SN00742863,"420@0.04um, 643@0.21um, 773@1.04um, 773@5um",633.8037621945043,Merck-22-6,AKT
1114,SN00742808,"773@0.04um, 773@0.21um, 773@1.04um, 350@5um",634.0910620147814,Motesanib_(AMG-706),Multi_Kinase_Inhibitors____(c-Kit__PDGFR_&_VEGFR)
1114,SN00756141,"773@0.04um, 350@0.21um, 773@1.04um, 773@5um",634.0910620147814,BADGE,PPARgamma_antagonist
1116,SN00734614,"773@0.04um, 579@0.21um, 773@1.04um, 468@5um",634.33817904849,Methoxamine_hydrochloride,alpha1_Adrenoceptor_agonist
1117,SN00737488,"351@0.04um, 773@0.21um, 773@1.04um, 773@5um",634.5434997353672,Cefdinir,NA
1118,SN00736988,"773@0.04um, 773@0.21um, 773@1.04um, 352@5um",634.9949717390067,Phentermine_hydrochloride,simulator_of_secretion_of_norepinephrine
1118,SN00755805,"773@0.04um, 352@0.21um, 773@1.04um, 773@5um",634.9949717390067,LY_294002_hydrochloride,Selective_PI_3-kinase_inhibitor
1120,SN00737065,"501@0.04um, 655@0.21um, 641@1.04um, 773@5um",635.0079132061747,Telenzepine_dihydrochloride,M1_muscarinic_antagonist
1121,SN00734908,"773@0.04um, 773@0.21um, 660@1.04um, 413@5um",635.2771632919034,Arcaine_sulfate,Potent_competitive_antagonist_of_the_polyamine_site_on_the_NMDA_glutmate_receptor
1122,SN00734874,"353@0.04um, 773@0.21um, 773@1.04um, 773@5um",635.4454828217513,"6,7-ADTN_hydrobromide",Dopamine_receptor_agonist
1123,SN00735502,"773@0.04um, 773@0.21um, 448@1.04um, 610@5um",635.6846275275968,TNP,TNP_is_a_potent_and_selective_IP6K_inhibitor;_less_selective_inhibitor_of_IP3K
1124,SN00735072,"354@0.04um, 773@0.21um, 773@1.04um, 773@5um",635.8950377423287,"N,N,N`,N`-Tetramethylazodicarboxamide",Thiol-oxidizing_agent
1124,SN00737908,"773@0.04um, 773@0.21um, 773@1.04um, 354@5um",635.8950377423287,Ethoxyquin,NA
1124,SN00756191,"773@0.04um, 354@0.21um, 773@1.04um, 773@5um",635.8950377423287,Arctigenin,Potent_MKK1_inhibitor._Also_inhibits_IkappaBalpha_phosphorylation
1127,SN00737714,"773@0.04um, 490@0.21um, 773@1.04um, 560@5um",636.3349451324168,Acetazolamide,Carbonic_anhydrase_inhibitor
1128,SN00750472,"773@0.04um, 773@0.21um, 355@1.04um, 773@5um",636.3436412225382,Pyrimethamine,dihydrofolate_reductase(DHFR)
1128,SN00756336,"773@0.04um, 773@0.21um, 773@1.04um, 355@5um",636.3436412225382,FK_888,High_affinity_NK1_receptor_antagonist
1130,SN00734979,"606@0.04um, 453@0.21um, 773@1.04um, 773@5um",636.4033447478306,(+)-Brompheniramine_maleate,H1_Histamine_receptor_antagonist
1131,SN00742817,"773@0.04um, 356@0.21um, 773@1.04um, 773@5um",636.7912979476401,CI-1040_(PD184352),MEK
1132,SN00755730,"773@0.04um, 357@0.21um, 773@1.04um, 773@5um",637.2380125667408,GBR_13069_dihydrochloride,Potent_dopamine_uptake_inhibitor
1133,SN00734914,"773@0.04um, 435@0.21um, 773@1.04um, 636@5um",637.6411554911059,Paromomycin_sulfate,Oligosacchiride-type_antibiotic;_interferes_with_protein_synthesis
1134,SN00735618,"773@0.04um, 773@0.21um, 358@1.04um, 773@5um",637.6837896931712,Isoliquiritigenin,Soluble_guanylyl_cyclase_activator_and_aldose_reductase_inhibitor
1134,SN00755526,"773@0.04um, 358@0.21um, 773@1.04um, 773@5um",637.6837896931712,SR_95531_hydrobromide,"Selective,_competitive_GABAA_receptor_antagonist"
1134,SN00755532,"773@0.04um, 773@0.21um, 773@1.04um, 358@5um",637.6837896931712,BD_1008_dihydrobromide,"Potent,_selective_sigma_ligand"
1137,SN00756024,"773@0.04um, 586@0.21um, 773@1.04um, 473@5um",637.9394155041432,Decitabine,DNA_methyltransferase_inhibitor
1138,SN00735382,"654@0.04um, 424@0.21um, 773@1.04um, 773@5um",638.0073004341001,Voriconazole,Voriconazole_inhibits_ergosterol_synthesis_by_inhibiting_CYP450-dependent_14-a_sterol_demethylase_resulting_in_a_depletion_of_ergosterol_in_fungal_cell_membranes
1139,SN00750367,"359@0.04um, 773@0.21um, 773@1.04um, 773@5um",638.1286339048619,Pomalidomide,TNF-alpha
1139,SN00750433,"773@0.04um, 773@0.21um, 773@1.04um, 359@5um",638.1286339048619,Emtricitabine,nucleoside_reverse_transcriptase
1139,SN00755495,"773@0.04um, 773@0.21um, 359@1.04um, 773@5um",638.1286339048619,DPPE_fumarate,Inhibitor_of_histamine_binding_at_the_intracellular_binding_site
1142,SN00735289,"773@0.04um, 361@0.21um, 773@1.04um, 773@5um",639.0155417209543,Nordihydroguaiaretic_acid_from_Larrea_divaricata_(creosote_bush),Lipoxygenase_inhibitor
1142,SN00736932,"773@0.04um, 773@0.21um, 361@1.04um, 773@5um",639.0155417209543,Atractyloside_potassium_salt,Nucleotide_transport_inhibitor
1144,SN00734804,"773@0.04um, 362@0.21um, 773@1.04um, 773@5um",639.4576143075143,Diltiazem_hydrochloride,"Ca2+_channel_antagonist_selective_for_slow,_or_L-type,_channels;_stimulates_1,4-dihydropyridine_binding_to_Ca2+_channels;_coronary_vasodilator"
1144,SN00755516,"362@0.04um, 773@0.21um, 773@1.04um, 773@5um",639.4576143075143,VUF_5681_dihydrobromide,Potent_H3_receptor_silent_antagonist
1146,SN00737965,"363@0.04um, 773@0.21um, 773@1.04um, 773@5um",639.8987719443656,Iopamidol,NA
1146,SN00755545,"773@0.04um, 363@0.21um, 773@1.04um, 773@5um",639.8987719443656,Citalopram_hydrobromide,Highly_potent_and_selective_5-HT_uptake_inhibitor
1146,SN00755813,"773@0.04um, 773@0.21um, 773@1.04um, 363@5um",639.8987719443656,SKF_89976A_hydrochloride,Potent_GABA_uptake_inhibitor._Penetrates_blood_brain_barrier
1149,SN00737425,"773@0.04um, 364@0.21um, 773@1.04um, 773@5um",640.3390190378805,Liranaftate,NA
1150,SN00756287,"659@0.04um, 773@0.21um, 773@1.04um, 427@5um",640.3509665158278,NNC_63-0532,Potent_non-peptide_NOP_agonist;_brain_penetrant
1151,SN00735343,"773@0.04um, 773@0.21um, 365@1.04um, 773@5um",640.7783599611752,SC_19220,EP1_Prostanoid_receptor_antagonist
1152,SN00750394,"773@0.04um, 366@0.21um, 773@1.04um, 773@5um",641.2167990544518,Ispinesib_mesilate,Kinesin_spindle_protein
1153,SN00756525,"643@0.04um, 441@0.21um, 773@1.04um, 773@5um",641.5819505461624,DPCPX,A1_selective_antagonist
1154,SN00734861,"773@0.04um, 367@0.21um, 773@1.04um, 773@5um",641.6543406253347,Cyproheptadine_hydrochloride,5-HT2_serotonin_receptor_antagonist
1154,SN00737099,"773@0.04um, 773@0.21um, 367@1.04um, 773@5um",641.6543406253347,Procaine_hydrochloride,Na+_channel_blocker
1156,SN00734515,"520@0.04um, 773@0.21um, 546@1.04um, 773@5um",641.7837899078723,9-cyclopentyladenine,"Cell-permeable,_non-competitive_adenylyl_cyclase_inhibitor;_targets_the_P-site_domain"
1157,SN00735088,"773@0.04um, 773@0.21um, 773@1.04um, 368@5um",642.0909889492035,4-Hydroxy-3-methoxyphenylacetic_acid,Dopamine_metabolite
1157,SN00750251,"368@0.04um, 773@0.21um, 773@1.04um, 773@5um",642.0909889492035,AZD1152-HQPA(Barasertib),Aurora_Kinase
1159,SN00755832,"369@0.04um, 773@0.21um, 773@1.04um, 773@5um",642.5267482695208,Linopirdine_dihydrochloride,KCNQ_channel_blocker
1160,SN00735587,"370@0.04um, 773@0.21um, 773@1.04um, 773@5um",642.9616227981566,Kynurenic_acid,Excitatory_amino_acid_receptor_antagonist;_blocks_kainic_acid-induced_neurotoxicity;_metabolite_of_tryptophan
1160,SN00750167,"773@0.04um, 773@0.21um, 773@1.04um, 370@5um",642.9616227981566,Lapatinib_Ditosylate,"EGFR,_HER2"
1162,SN00737204,"773@0.04um, 773@0.21um, 602@1.04um, 476@5um",643.2660158487629,Naftopidil_dihydrochloride,"Alpha1_agonist,_Adrenergic_receptor_antagonist"
1163,SN00734996,"773@0.04um, 773@0.21um, 371@1.04um, 773@5um",643.3956167157081,Choline_bromide,Choline_acetyltransferase_substrate
1163,SN00735390,"773@0.04um, 371@0.21um, 773@1.04um, 773@5um",643.3956167157081,CP-135807,CP-135807_is_a_selective_5-HT1D_agonist
1165,SN00736952,"773@0.04um, 372@0.21um, 773@1.04um, 773@5um",643.8287341718154,Pivmecillinam_hydrochloride,Peptidoglycan_synthesis_inhibitor
1165,SN00737894,"372@0.04um, 773@0.21um, 773@1.04um, 773@5um",643.8287341718154,Streptozotocin,NA
1167,SN00737208,"773@0.04um, 773@0.21um, 373@1.04um, 773@5um",644.2609792854736,Piribedil_hydrochloride,Dopaminergic_agonist
1168,SN00734849,"773@0.04um, 568@0.21um, 773@1.04um, 508@5um",644.3810481948933,4-Hydroxyphenethylamine_hydrochloride,Dopamine_receptor_agonist
1169,SN00735520,"773@0.04um, 773@0.21um, 374@1.04um, 773@5um",644.6923561453397,Diacylglycerol_Kinase_Inhibitor_II,Diacylglycerol_kinase_inhibitor
1169,SN00756404,"773@0.04um, 374@0.21um, 773@1.04um, 773@5um",644.6923561453397,T_0070907,Highly_potent_and_selective_PPARgamma_antagonist
1169,SN00756483,"374@0.04um, 773@0.21um, 773@1.04um, 773@5um",644.6923561453397,Simvastatin,HMG-CoA_reductase_inhibitor
1172,SN00734767,"375@0.04um, 773@0.21um, 773@1.04um, 773@5um",645.1228688100375,Triflupromazine_hydrochloride,D2_dopamine_receptor_antagonist;_phenothiazine_antipsychotic
1173,SN00735095,"773@0.04um, 773@0.21um, 377@1.04um, 773@5um",645.9813176400515,Iodoacetamide,Alkylating_reagent_for_cysteine_and_histidine_residues_in_proteins;_irreversible_protein_inhibitor
1174,SN00734622,"624@0.04um, 468@0.21um, 773@1.04um, 773@5um",646.3196465884598,R(+)-3PPP_hydrochloride,"Binds_with_high_selectivity_to_sigma_receptors,_yet_has_no_affinity_for_phencyclidine_receptors;_dopamine_receptor_agonist"
1175,SN00737905,"773@0.04um, 773@0.21um, 588@1.04um, 498@5um",646.7574114471809,Dibucaine,Na+_channel_blocker
1176,SN00735619,"773@0.04um, 379@0.21um, 773@1.04um, 773@5um",646.83635765514,"5,7-Dichlorokynurenic_acid",Potent_excitatory_amino_acid_receptor_antagonist;_active_at_the_strychnine-insensitive_glycine_binding_site_of_the_NMDA_glutamate_receptor
1176,SN00756179,"773@0.04um, 773@0.21um, 773@1.04um, 379@5um",646.83635765514,CGP_53353,Selective_inhibitor_of_PKCbetaII
1178,SN00736997,"380@0.04um, 773@0.21um, 773@1.04um, 773@5um",647.2626091929673,Dexfenfluramine_hydrochloride,serotonin_agonist
1179,SN00735260,"382@0.04um, 773@0.21um, 773@1.04um, 773@5um",648.1125947524273,CHM-1_hydrate,"Possesses_antimitotic_antitumor_activity_It_is_a_potent_and_selective_antitumor_agent_in_human_hepatocellular_carcinoma_CHM-1_induces_apoptosis,_and_it_binds_tubulin_and_inhibits_tubulin_polymerization"
1179,SN00756239,"773@0.04um, 382@0.21um, 773@1.04um, 773@5um",648.1125947524273,JTE_013,S1P2_receptor_antagonist
1181,SN00735297,"773@0.04um, 383@0.21um, 773@1.04um, 773@5um",648.5363364594863,3-Iodo-L-tyrosine,Tyrosine_hydroxylase_inhibitor
1181,SN00737142,"383@0.04um, 773@0.21um, 773@1.04um, 773@5um",648.5363364594863,Chlorpromazine_hydrochloride,"Dopamine_antagonist,_5HT_antagonist,_alpha_Antagonist,Cholinergic_antagonist"
1183,SN00737796,"384@0.04um, 773@0.21um, 773@1.04um, 773@5um",648.95924919576,Propylthiouracil,Antimetabolite
1184,SN00755890,"773@0.04um, 386@0.21um, 773@1.04um, 773@5um",649.8026028257518,GR_125487_sulfamate,"Potent,_selective_5-HT4_antagonist._Active_in_vivo"
1185,SN00735009,"773@0.04um, 773@0.21um, 773@1.04um, 387@5um",650.2230511873012,"(-)-Bicuculline_methbromide,_1(S),_9(R)",GABA-A_receptor_antagonist
1185,SN00750188,"773@0.04um, 773@0.21um, 387@1.04um, 773@5um",650.2230511873012,Erlotinib_Hydrochloride,EGFR
1185,SN00756225,"387@0.04um, 773@0.21um, 773@1.04um, 773@5um",650.2230511873012,D_4476,Selective_CK1_inhibitor._Also_inhibits_TGF-betaRI
1185,SN00756297,"773@0.04um, 387@0.21um, 773@1.04um, 773@5um",650.2230511873012,AQ-RA_741,"Selective,_high_affinity_M2_antagonist"
1189,SN00755810,"773@0.04um, 773@0.21um, 773@1.04um, 388@5um",650.6426855142468,ML_9_hydrochloride,Myosin_light_chain_kinase_inhibitor
1189,SN00755819,"773@0.04um, 388@0.21um, 773@1.04um, 773@5um",650.6426855142468,BRL_52537_hydrochloride,Potent_and_selective_kappa_agonist
1189,SN00756534,"388@0.04um, 773@0.21um, 773@1.04um, 773@5um",650.6426855142468,Sulindac,Cyclooxygenase_inhibitor_(following_metabolism_to_sulindac_sulfide)
1192,SN00737082,"773@0.04um, 773@0.21um, 773@1.04um, 389@5um",651.0615094745983,Clorgyline_hydrochloride,Monoamine_oxidase_A_inhibitor
1192,SN00750242,"389@0.04um, 773@0.21um, 773@1.04um, 773@5um",651.0615094745983,Pelitinib,EGFR
1192,SN00755618,"773@0.04um, 773@0.21um, 389@1.04um, 773@5um",651.0615094745983,WAY_161503_hydrochloride,"Potent,_selective_5-HT2C_agonist"
1195,SN00737015,"773@0.04um, 390@0.21um, 773@1.04um, 773@5um",651.4795267104599,Valacyclovir_hydrochloride,inhibitor_of_viral_DNA_polymerase
1196,SN00735477,"391@0.04um, 773@0.21um, 773@1.04um, 773@5um",651.8967408382786,Forskolin,Activates_adenylate_cyclase;_antihypertensive_and_vasodilator;_isolated_from_Coleus_forskohlii
1197,SN00736840,"773@0.04um, 638@0.21um, 773@1.04um, 474@5um",651.9878491980438,Pyrantel_tartrate,"Neuromuscular_depolarizing_agent,_Fumarate_reductase_inhibitor"
1198,SN00735250,"773@0.04um, 392@0.21um, 773@1.04um, 773@5um",652.3131554490901,"L-Glutamic_acid,_N-phthaloyl-",Selective_NMDA_glutamate_receptor_agonist
1198,SN00755500,"773@0.04um, 773@0.21um, 773@1.04um, 392@5um",652.3131554490901,Clemastine_fumarate,H1_antagonist
1200,SN00755925,"773@0.04um, 393@0.21um, 773@1.04um, 773@5um",652.7287741087625,PSB_069,Non-selective_NTPDase_inhibitor
1201,SN00735007,"773@0.04um, 394@0.21um, 773@1.04um, 773@5um",653.1436003582352,"(-)-Scopolamine,n-Butyl-,_bromide",Cholinergic_receptor_antagonist
1201,SN00742855,"773@0.04um, 773@0.21um, 394@1.04um, 773@5um",653.1436003582352,CHIR-258_(TKI258__Dovitinib),Multi_Kinase_Inhibitors_(CKit__FGFR__FLT3__FMS__PDGFR__VEGFR)
1203,SN00735064,"773@0.04um, 773@0.21um, 395@1.04um, 773@5um",653.5576377137564,(-)-Perillic_acid,Interferes_with_activity_of_p21ras_and_other_small_G_proteins_by_inhibiting_post-translational_cysteine_isoprenylation
1203,SN00735529,"395@0.04um, 773@0.21um, 773@1.04um, 773@5um",653.5576377137564,Rottlerin,PKC_and_CaM_kinase_III_inhibitor
1203,SN00737726,"773@0.04um, 395@0.21um, 773@1.04um, 773@5um",653.5576377137564,"Zidovudine,_AZT",Transcriptase_reverse_inhibitor
1206,SN00735399,"773@0.04um, 396@0.21um, 773@1.04um, 773@5um",653.9708896671174,2-Phenylaminoadenosine,Selective_A2_adenosine_receptor_agonist;_potent_vasodilator;_weak_inhibitor_of_adenosine_uptake_by_rat_cerebral_cortical_synaptosomes
1206,SN00737867,"396@0.04um, 773@0.21um, 773@1.04um, 773@5um",653.9708896671174,Suxibuzone,NA
1206,SN00756425,"773@0.04um, 773@0.21um, 773@1.04um, 396@5um",653.9708896671174,AC_55649,Selective_RARbeta2_agonist
1209,SN00755898,"773@0.04um, 773@0.21um, 773@1.04um, 397@5um",654.3833596858838,1-Deoxynojirimycin,Glucosidase_I_and_II_inhibitor
1210,SN00755976,"773@0.04um, 773@0.21um, 398@1.04um, 773@5um",654.7950512136238,NMDA,Selective_NMDA_agonist
1211,SN00734690,"640@0.04um, 483@0.21um, 773@1.04um, 773@5um",655.5737010847242,Moxisylyte_hydrochloride,alpha1-Adrenoceptor_antagonist
1212,SN00737146,"773@0.04um, 773@0.21um, 773@1.04um, 400@5um",655.6161124516667,Isoxsuprine_hydrochloride,beta_adrenergic_agonist
1213,SN00736906,"773@0.04um, 773@0.21um, 773@1.04um, 401@5um",656.0254889311409,Oxiconazole_Nitrate,"Inhibition_of_ergosterol_synthesis_in_membranes,_Inhibition_of_extracellular_respiration_glucose_dependent"
1213,SN00737362,"401@0.04um, 773@0.21um, 773@1.04um, 773@5um",656.0254889311409,Isradipine,Calcium_channel_inhibitor
1215,SN00734590,"402@0.04um, 773@0.21um, 773@1.04um, 773@5um",656.43410045837,6-Fluoronorepinephrine_hydrochloride,alpha_Adrenoceptor_agonist
1216,SN00755683,"773@0.04um, 474@0.21um, 656@1.04um, 773@5um",656.5386415524679,CGP_78608,"Potent,_selective_glycine-site_NMDA_antagonist"
1217,SN00742876,"489@0.04um, 773@0.21um, 637@1.04um, 773@5um",656.8282445949393,XL880_(GSK1363089__Foretinib__EXEL-2880),cMET
1218,SN00734469,"773@0.04um, 773@0.21um, 404@1.04um, 773@5um",657.2490419410857,Cephalothin_sodium,Semi-synthetic_cephalosporin_antibiotic;_interferes_with_cell_wall_synthesis
1219,SN00737353,"773@0.04um, 773@0.21um, 665@1.04um, 470@5um",657.3847464613799,Pivampicillin,NA
1220,SN00735166,"773@0.04um, 405@0.21um, 773@1.04um, 773@5um",657.6553784825758,Sorbinil,Sorbinil_is_an_inhibitor_of_Aldose_Reductase_(AR)
1220,SN00737250,"773@0.04um, 773@0.21um, 773@1.04um, 405@5um",657.6553784825758,Cefoperazone_dihydrate,Bacterial__transpeptidase_inhibitor
1222,SN00734472,"773@0.04um, 406@0.21um, 773@1.04um, 773@5um",658.0609632442458,8-Bromo-cGMP_sodium,Membrane-permeable_analog_of_cGMP
1222,SN00735483,"406@0.04um, 773@0.21um, 773@1.04um, 773@5um",658.0609632442458,N-Oleoyldopamine,Endogenous_vanilloid;_weak_CB1_cannabinoid_receptor_ligand
1222,SN00756161,"773@0.04um, 773@0.21um, 406@1.04um, 773@5um",658.0609632442458,U-54494A_hydrochloride,kappa_agonist
1225,SN00735035,"773@0.04um, 773@0.21um, 407@1.04um, 773@5um",658.4657994635415,Pyrocatechol,Carcinogen;_causes_DNA_strand_breakage
1225,SN00735291,"407@0.04um, 773@0.21um, 773@1.04um, 773@5um",658.4657994635415,Flumazenil,Benzodiazepine_receptor_antagonist
1225,SN00735656,"773@0.04um, 773@0.21um, 773@1.04um, 407@5um",658.4657994635415,Myricetin,Casein_Kinase_II_inhibitor
1225,SN00766642,"773@0.04um, 407@0.21um, 773@1.04um, 773@5um",658.4657994635415,Ibrutinib_(PCI-32765),BTK
1229,SN00734664,"604@0.04um, 521@0.21um, 773@1.04um, 773@5um",658.5039925189524,Protriptyline_hydrochloride,Norepinephrine_reuptake_blocker
1230,SN00734780,"773@0.04um, 514@0.21um, 613@1.04um, 773@5um",658.7121063551967,Caroverine_hydrochloride,Nonselective_NMDA_and_AMPA_glutamate_receptor_antagonist
1231,SN00735205,"408@0.04um, 773@0.21um, 773@1.04um, 773@5um",658.8698903560543,(±)-CPP,Potent_and_selective_NMDA_glutamate_receptor_antagonist;_anticonvulsant
1232,SN00735153,"773@0.04um, 547@0.21um, 577@1.04um, 773@5um",658.9925909202842,L-Beta-threo-benzyl-aspartate,Preferential_EAAT3_excitatory_amino_acid_transporter_inhibitor
1233,SN00734670,"773@0.04um, 773@0.21um, 409@1.04um, 773@5um",659.2732391157209,SB_200646_hydrochloride,5-HT_2C/2B_serotonin_receptor_antagonist
1234,SN00736967,"773@0.04um, 773@0.21um, 773@1.04um, 410@5um",659.6758489150234,Dorzolamide_hydrochloride,Carbonic_anhydrase_inhibitor
1234,SN00737490,"773@0.04um, 773@0.21um, 410@1.04um, 773@5um",659.6758489150234,Gemcitabine,NA
1236,SN00735630,"411@0.04um, 773@0.21um, 773@1.04um, 773@5um",660.0777229051838,Phloretin,Blocks_L-type_Ca2+_channels
1237,SN00737195,"773@0.04um, 412@0.21um, 773@1.04um, 773@5um",660.4788642163589,Phenoxybenzamine_hydrochloride,Adrenergic_receptor_antagonist
1238,SN00737980,"773@0.04um, 555@0.21um, 773@1.04um, 576@5um",661.1022170453804,N-Acetyl-L-leucine,NA
1239,SN00735243,"773@0.04um, 415@0.21um, 773@1.04um, 773@5um",661.6779230655616,beta-Estradiol,Major_estrogen_sectreted_by_premenopausal_ovary
1239,SN00736995,"415@0.04um, 773@0.21um, 773@1.04um, 773@5um",661.6779230655616,Clobutinol_hydrochloride,NA
1241,SN00750290,"773@0.04um, 773@0.21um, 773@1.04um, 416@5um",662.0761645477075,Tandutinib_(MLN518),"FLT-3,_PDGFR,_KIT"
1242,SN00755650,"773@0.04um, 773@0.21um, 773@1.04um, 417@5um",662.4736886922949,Ro_04-5595,Selective_NR2B_antagonist
1242,SN00765820,"417@0.04um, 773@0.21um, 773@1.04um, 773@5um",662.4736886922949,Piceatannol,SIRT_activator
1244,SN00735401,"418@0.04um, 773@0.21um, 773@1.04um, 773@5um",662.8704985070333,PD_169316,"Potent,_cell_permeable_and_selective_p38_MAP_kinase_inhibitor;_nM_potency"
1244,SN00737812,"773@0.04um, 418@0.21um, 773@1.04um, 773@5um",662.8704985070333,Imipenem,Bacterial__transpeptidase_inhibitor
1246,SN00755906,"773@0.04um, 773@0.21um, 567@1.04um, 570@5um",662.9094736945312,cis-ACBD,"Potent,_selective_L-glutamate_uptake_inhibitor"
1247,SN00734994,"419@0.04um, 773@0.21um, 773@1.04um, 773@5um",663.2665969798624,Guanidinyl-naltrindole_di-trifluoroacetate,Selective_kappa_opioid_receptor_antagonist
1247,SN00735235,"773@0.04um, 419@0.21um, 773@1.04um, 773@5um",663.2665969798624,Moclobemide,Reversible_monoamine_oxidase_A_inhibitor_(MAOI);_antidepressant
1247,SN00736875,"773@0.04um, 773@0.21um, 773@1.04um, 419@5um",663.2665969798624,Balsalazide_Sodium,NA
1250,SN00735602,"773@0.04um, 420@0.21um, 773@1.04um, 773@5um",663.661987079129,Primidone,Anticonvulsant
1250,SN00742852,"773@0.04um, 773@0.21um, 773@1.04um, 420@5um",663.661987079129,R1487,MAPK_(p38MAP)
1252,SN00755758,"578@0.04um, 773@0.21um, 773@1.04um, 563@5um",664.0469790113152,THIP_hydrochloride,GABAA_agonist
1253,SN00734913,"607@0.04um, 539@0.21um, 773@1.04um, 773@5um",664.9425292799514,Quinine_sulfate,"K+_channel_blocker;_antimalarial,_anticholinergic,_antihypertensive_and_hypoglycemic_agent;_alkaloid_isolated_from_the_bark_of_the_Cinchona_family_of_South_American_trees"
1254,SN00737467,"666@0.04um, 773@0.21um, 773@1.04um, 492@5um",665.1959248197494,Anthralin,NA
1255,SN00737288,"424@0.04um, 773@0.21um, 773@1.04um, 773@5um",665.2365224314769,Nomifensine_maleate,Dopamine_uptake_inhibitor
1255,SN00756129,"773@0.04um, 773@0.21um, 424@1.04um, 773@5um",665.2365224314769,UBP_296,"Selective,_potent_kainate_antagonist;_selective_for_GluR5-containing_receptors"
1257,SN00750474,"773@0.04um, 522@0.21um, 628@1.04um, 773@5um",665.2689951701478,Clozapine,5-HT1C_receptor
1258,SN00755711,"773@0.04um, 425@0.21um, 773@1.04um, 773@5um",665.6284145144972,ZD_7114_hydrochloride,beta3_agonist
1259,SN00734485,"773@0.04um, 773@0.21um, 773@1.04um, 426@5um",666.0196156322312,2-(Methylthio)adenosine_5`-diphosphate_trisodium_salt_hydrate,P2_purinoceptor_agonist
1259,SN00734757,"773@0.04um, 773@0.21um, 426@1.04um, 773@5um",666.0196156322312,Propionylpromazine_hydrochloride,D2_dopamine_receptor_antagonist;_phenothiazine_antipsychotic
1259,SN00736962,"773@0.04um, 426@0.21um, 773@1.04um, 773@5um",666.0196156322312,(-)-Isoproterenol_hydrochloride,Adrenergic_Agonist
1262,SN00735452,"427@0.04um, 773@0.21um, 773@1.04um, 773@5um",666.4101286206595,"1,3-Dipropyl-8-p-sulfophenylxanthine",Adenosine_receptor_antagonist_with_slight_selectivity_for_A1_over_A2
1262,SN00737797,"773@0.04um, 773@0.21um, 427@1.04um, 773@5um",666.4101286206595,Terconazole,Sterol_14-demethylase_inhibitor
1264,SN00737441,"773@0.04um, 773@0.21um, 428@1.04um, 773@5um",666.7999562975139,Aniracetam,NA
1265,SN00734597,"773@0.04um, 773@0.21um, 429@1.04um, 773@5um",667.1891014624374,SKF_86466,Potent_and_selective_alpha2_adrenoceptor_antagonist
