Combined_rank,name,Rank_at_dose,Rank_product_metric,Drug.Name,Main.Target
904,SN00737577,"1402@0.04um, 1308@0.21um, 1402@1.04um, 181@5um",825.9344604064303,Loracarbef,NA
905,SN00755657,"1402@0.04um, 801@0.21um, 848@1.04um, 490@5um",826.5004902210892,Co_101244_hydrochloride,Highly_selective_NR2B_antagonist
906,SN00737859,"1402@0.04um, 1402@0.21um, 914@1.04um, 260@5um",826.7113359171323,N-Acetyl-DL-homocysteine_Thiolactone,Disulfure_bridge_breaker
907,SN00756133,"1029@0.04um, 998@0.21um, 785@1.04um, 580@5um",826.9150411492652,SL_327,Selective_inhibitor_of_MEK1_and_MEK2;_brain_penetrant
908,SN00750246,"1402@0.04um, 1402@0.21um, 1402@1.04um, 170@5um",827.3194614374777,BAY_73-4506(Regorafenib),"c-Kit,_B-Raf,_VEGFR"
909,SN00735206,"1402@0.04um, 1402@0.21um, 1357@1.04um, 176@5um",827.7460856524858,3-deazaadenosine,Antiviral
910,SN00735428,"1402@0.04um, 317@0.21um, 765@1.04um, 1402@5um",830.9103738947038,K_185,Melatonin_receptor_antagonist
911,SN00737045,"1402@0.04um, 1402@0.21um, 1402@1.04um, 173@5um",830.9454918980939,Alprenolol_hydrochloride,"Beta1_antagonist,_Beta2_antagonist"
911,SN00750181,"173@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",830.9454918980939,ITF2357,HDAC
913,SN00755821,"1402@0.04um, 514@0.21um, 1402@1.04um, 472@5um",830.9985887155601,SR_2640_hydrochloride,"Potent,_selective_LTD4_/LTE4_receptor_antagonist"
914,SN00734435,"1402@0.04um, 1402@0.21um, 229@1.04um, 1065@5um",832.0899552118107,Ketorolac_tris_salt,Non-steroidal_anti-inflammatory_(NSAID)_drug
915,SN00750465,"1402@0.04um, 1402@0.21um, 1402@1.04um, 175@5um",833.3367266640735,Zalcitabine,NART
916,SN00737005,"664@0.04um, 1402@0.21um, 370@1.04um, 1402@5um",833.6167985237126,Opipramol_dihydrochloride,sigma_antagonist
917,SN00737749,"1402@0.04um, 1402@0.21um, 234@1.04um, 1050@5um",833.6337635056299,Pyrimethamine,Folic_acid_antagonist
918,SN00737918,"1402@0.04um, 1179@0.21um, 1401@1.04um, 209@5um",834.0873988133848,Cinoxacin,Topoisomerase_II_inhibitor
919,SN00742789,"176@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",834.5246651415413,Sunitinib_(Sutent_SU11248),Multi_Kinase_Inhibitor_(Flt3__Kit__PDGFR_&_VEGFR)
920,SN00734679,"399@0.04um, 1402@0.21um, 621@1.04um, 1402@5um",835.3916514217157,Cyclobenzaprine_hydrochloride,5-HT2_serotonin_receptor_antagonist
921,SN00737473,"656@0.04um, 1402@0.21um, 1402@1.04um, 378@5um",835.5509101557486,Azithromycin,RNA_translation_inhibition
922,SN00737002,"1402@0.04um, 1402@0.21um, 1402@1.04um, 177@5um",835.7075521145995,Verapamil_hydrochloride,"Alpha1_antagonist,_Ca2+_channel_modulator"
922,SN00765799,"1402@0.04um, 1402@0.21um, 177@1.04um, 1402@5um",835.7075521145995,"2,4-Pyridinedicarboxylic_Acid",Histone_demethylase_inhibitor
924,SN00756353,"633@0.04um, 594@0.21um, 1402@1.04um, 926@5um",835.86721015168,"(S)-3,5-DHPG",Selective_group_I_mGlu_agonist._Active_enantiomer_of_Cat._No_0342
925,SN00734797,"725@0.04um, 1402@0.21um, 427@1.04um, 1129@5um",836.6656890215303,Amperozide_hydrochloride,Atypical_antipsychotic_drug_with_high_affinity_for_serotonin_receptors_and_low_affinity_for_D2_dopamine_receptors
926,SN00742755,"1402@0.04um, 1402@0.21um, 479@1.04um, 521@5um",836.8879525341994,AS-252424,PI3K
927,SN00734444,"185@0.04um, 1349@0.21um, 1402@1.04um, 1402@5um",836.8929826898379,S(+)-Raclopride_L-tartrate,Selective_D2_dopamine_receptor_antagonist
928,SN00737514,"1233@0.04um, 339@0.21um, 1402@1.04um, 839@5um",837.3715226594868,Pramipexole,Dopamine_recptors_agonist
929,SN00737592,"1245@0.04um, 1402@0.21um, 201@1.04um, 1402@5um",837.4624802856309,Mercaptopurine,inhibits_purine_nucleotide_synthesis_and_metabolism
930,SN00755715,"680@0.04um, 540@0.21um, 960@1.04um, 1402@5um",838.4563917409279,RS_100329_hydrochloride,"Potent,_subtype-selective_alpha1A_antagonist"
931,SN00737084,"1402@0.04um, 180@0.21um, 1402@1.04um, 1402@5um",839.226398572678,Maprotiline_hydrochloride,"Noradrenaline_uptake_inhibitor,_5-HT_uptake_inhibitor"
932,SN00734457,"1402@0.04um, 488@0.21um, 1402@1.04um, 520@5um",840.3879144487787,5-hydroxydecanoic_acid_sodium,Blocks_post_ischemic_actions_of_the_K+_channel_activator_cromakalim
933,SN00736980,"1402@0.04um, 1006@0.21um, 1402@1.04um, 253@5um",841.0147879974259,Tripelennamine_hydrochloride,histamine_H1_antagonist
934,SN00765837,"1402@0.04um, 1402@0.21um, 182@1.04um, 1402@5um",841.5479322240816,NSC-3852,HDAC_inhibitor
935,SN00737118,"363@0.04um, 704@0.21um, 1402@1.04um, 1402@5um",841.8676624501477,Amyleine_hydrochloride,Na+_channel_blocker
936,SN00755814,"298@0.04um, 1402@0.21um, 948@1.04um, 1272@5um",842.4903431832192,Lobeline_hydrochloride,Nicotinic_agonist
937,SN00742829,"936@0.04um, 1402@0.21um, 322@1.04um, 1194@5um",842.7931851149259,CP690550_(Tofacitinib),JAKs
938,SN00742801,"1402@0.04um, 1114@0.21um, 231@1.04um, 1402@5um",843.3314556504404,TAK-715,MAPK_(p38MAP)
939,SN00734802,"271@0.04um, 1402@0.21um, 950@1.04um, 1402@5um",843.4264779915617,Noscapine_hydrchloride,Antitussive;_naturally_occurring_opium_alkaloid
940,SN00756421,"841@0.04um, 689@0.21um, 1402@1.04um, 624@5um",843.7950148843255,NECA,Adenosine_receptor_agonist
941,SN00755596,"723@0.04um, 910@0.21um, 640@1.04um, 1206@5um",844.1638356512021,Norketamine_hydrochloride,"Potent,_non-competitive_NMDA_antagonist"
942,SN00756020,"492@0.04um, 1135@0.21um, 652@1.04um, 1402@5um",845.2577149652024,PMPA_(NAALADase_inhibitor),GCP_II_inhibitor
943,SN00756379,"463@0.04um, 822@0.21um, 958@1.04um, 1402@5um",845.5544564671723,DFB,Allosteric_potentiator_at_mGlu5
944,SN00756013,"964@0.04um, 418@0.21um, 1402@1.04um, 907@5um",846.0619308245373,Cimaterol,beta_agonist
945,SN00734579,"186@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",846.1341942941747,Mecamylamine_hydrochloride,Nicotinic_acetylcholine_receptor_antagonist
945,SN00737262,"1402@0.04um, 1402@0.21um, 1402@1.04um, 186@5um",846.1341942941747,Clemastine_fumarate,"H1_antagonist,_Anticholinergic,_5-HT_antagonist"
947,SN00734892,"1170@0.04um, 1402@0.21um, 1402@1.04um, 223@5um",846.2461151999263,"(±)-SKF_38393,_N-allyl-,_hydrobromide",D1_dopamine_receptor_agonist
948,SN00755667,"1402@0.04um, 902@0.21um, 1335@1.04um, 305@5um",847.0985026141866,Rauwolscine_hydrochloride,alpha2_antagonist
949,SN00737536,"1402@0.04um, 1402@0.21um, 1402@1.04um, 187@5um",847.2691857040916,Vardenafil,PDE5_inhibitor
950,SN00755815,"188@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",848.3996340960706,WB_4101_hydrochloride,alpha1A_antagonist
950,SN00756022,"1402@0.04um, 1402@0.21um, 1402@1.04um, 188@5um",848.3996340960706,U0124,Inactive_analog_of_U0126_(Cat._No._1144)
952,SN00742763,"749@0.04um, 352@0.21um, 1402@1.04um, 1402@5um",848.4575666442689,ABT-869_(Linifanib_AL-39324_RG3635),Multi_Kinase_Inhibitor_(Flt3___PDGFR_&_VEGFR)
953,SN00755484,"514@0.04um, 1402@0.21um, 513@1.04um, 1402@5um",848.484919556395,Ambenonium_dichloride,Cholinesterase_inhibitor
954,SN00755697,"283@0.04um, 1402@0.21um, 1402@1.04um, 932@5um",848.5444432225028,"L-733,060_hydrochloride",Potent_NK1_antagonist
955,SN00737292,"1402@0.04um, 189@0.21um, 1402@1.04um, 1402@5um",849.5255816750002,Asenapine_maleate,"serotonin_5-HT_receptors,_Alpha_adrenergic_receptors,_Dopamine_receptors"
956,SN00735147,"638@0.04um, 1402@0.21um, 1402@1.04um, 416@5um",849.8700196214451,S-Nitroso-N-acetylpenicillamine,Nitric_oxide_donor;_activates_soluble_guanylyl_cyclase
957,SN00755812,"774@0.04um, 516@0.21um, 934@1.04um, 1402@5um",850.3963511080462,ZM_39923_hydrochloride,"Potent,_selective_JAK3_inhibitor"
958,SN00755464,"1024@0.04um, 1316@0.21um, 1402@1.04um, 277@5um",850.5422802399991,5-Carboxamidotryptamine_maleate,5-HT1_agonist._Also_has_high_affinity_for_5-ht5A_and_5-HT7
959,SN00737920,"190@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",850.6470700328861,Podophyllotoxin,NA
959,SN00755936,"1402@0.04um, 1402@0.21um, 190@1.04um, 1402@5um",850.6470700328861,FCCP,Oxidative_phosphorylation_uncoupler
961,SN00737921,"524@0.04um, 599@0.21um, 1192@1.04um, 1402@5um",851.031420215468,Clofibric_acid,Lipoproteine_lipase_activator_?
962,SN00735280,"563@0.04um, 1402@0.21um, 474@1.04um, 1402@5um",851.0316090098981,Olomoucine,"Potent_and_selective_inhibitor_of_cdc2,_cdk_and_cyclin-dependent_kinases"
963,SN00750399,"1402@0.04um, 278@0.21um, 961@1.04um, 1402@5um",851.267499325076,Atazanavir(BMS-232632),Proteasome
964,SN00756526,"338@0.04um, 1402@0.21um, 1312@1.04um, 845@5um",851.3611230609033,Nimesulide,Cyclooxygenase-2_(COX-2)_inhibitor
965,SN00756028,"747@0.04um, 358@0.21um, 1402@1.04um, 1402@5um",851.480906670155,Costunolide,Inhibitor_of_human_telomerase_activity
966,SN00756269,"1402@0.04um, 1402@0.21um, 721@1.04um, 371@5um",851.532641743614,nTZDpa,"Potent,_selective_PPARgamma_partial_agonist"
967,SN00736976,"1402@0.04um, 191@0.21um, 1402@1.04um, 1402@5um",851.7641401609233,Naltrexone_hydrochloride_dihydrate,Opioid_antagonist
968,SN00742861,"192@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",852.8768324612698,JNJ-38158471,VEGFR-2
968,SN00756493,"1402@0.04um, 1402@0.21um, 192@1.04um, 1402@5um",852.8768324612698,Ketoconazole,Cytochrome_P450c17_inhibitor
970,SN00737356,"787@0.04um, 1402@0.21um, 381@1.04um, 1262@5um",853.4474186160265,Ethamsylate,prostaglandin_synthesis_inhibitor
971,SN00755662,"1402@0.04um, 1402@0.21um, 432@1.04um, 625@5um",853.5224482481229,BMS_182874_hydrochloride,"Highly_selective,_orally_active_non-peptide_ETA_antagonist"
972,SN00735292,"277@0.04um, 1402@0.21um, 1402@1.04um, 976@5um",853.800497444101,(±)-Taxifolin,"Flavonoid,_antioxidant"
973,SN00750318,"1402@0.04um, 1402@0.21um, 874@1.04um, 310@5um",854.2643609905413,BMS_777607,c-Met
974,SN00756469,"895@0.04um, 501@0.21um, 1402@1.04um, 848@5um",854.4785336324877,SB_222200,"Potent,_selective_non-peptide_NK3_antagonist._Brain_penetrant"
975,SN00736986,"202@0.04um, 1346@0.21um, 1402@1.04um, 1402@5um",855.013779942534,Pirenzepine_dihydrochloride,"M1_antagonist,_Anticholinergic,_,"
976,SN00756439,"768@0.04um, 551@0.21um, 1402@1.04um, 902@5um",855.2967908372002,N6-Cyclopentyladenosine,"Potent,_selective_A1_agonist"
977,SN00756364,"350@0.04um, 778@0.21um, 1402@1.04um, 1402@5um",855.3343571296771,Kainic_acid,Potent_excitant_and_neurotoxin
978,SN00735316,"1402@0.04um, 1028@0.21um, 1402@1.04um, 265@5um",855.4285759738015,Progesterone,Suppresses_ovulation;_induces_maturation_and_secretory_activity_of_the_uterine_endothelium
979,SN00755961,"1058@0.04um, 258@0.21um, 1402@1.04um, 1402@5um",855.855311413502,Ritanserin,Potent_5-HT2_antagonist
980,SN00734978,"1402@0.04um, 1402@0.21um, 1402@1.04um, 195@5um",856.1890378213513,(±)-Brompheniramine_maleate,H1_Histamine_receptor_antagonist
981,SN00737802,"702@0.04um, 982@0.21um, 557@1.04um, 1402@5um",856.5701820967442,Etifenin,Chelating_agent
982,SN00750305,"569@0.04um, 482@0.21um, 1402@1.04um, 1402@5um",856.8678198673751,Fludarabine_Phosphate,Antimetabolites
983,SN00736863,"1402@0.04um, 1402@0.21um, 1402@1.04um, 196@5um",857.284611447789,Rabeprazole_Sodium_salt,proton_pump_inhibitors
983,SN00737059,"1402@0.04um, 1402@0.21um, 196@1.04um, 1402@5um",857.284611447789,Trazodone_hydrochloride,5-HT_uptake_inhibitor
983,SN00742754,"1402@0.04um, 196@0.21um, 1402@1.04um, 1402@5um",857.284611447789,Vargatef__(BIBF_1120__Intedanib),Multi_Kinase_Inhibitor_(VEGF__PDGFR_and_FGFR)
986,SN00735614,"1402@0.04um, 1216@0.21um, 226@1.04um, 1402@5um",857.3033293843022,Pindolol,Nonselective_beta_adrenoceptor_antagonist;_vasodilator
987,SN00737552,"947@0.04um, 291@0.21um, 1402@1.04um, 1402@5um",857.8962092122861,Clofibrate,NA
988,SN00736913,"1402@0.04um, 1402@0.21um, 1402@1.04um, 197@5um",858.3760008139517,Diphemanil_methylsulfate,Anticholinergic
989,SN00737655,"1402@0.04um, 356@0.21um, 778@1.04um, 1402@5um",858.9767433799921,Flufenamic_acid,Cyclooxygenase_inhibitor
990,SN00734726,"1402@0.04um, 491@0.21um, 751@1.04um, 1055@5um",859.3705677083,Biperiden_hydrochloride,Non-selective_muscarinic_acetylcholine_receptor_antagonist;_antiparkinsonian
991,SN00734788,"1402@0.04um, 1402@0.21um, 1402@1.04um, 198@5um",859.4632430193182,CGP-74514A_hydrochloride,Cdk1_inhibitor
991,SN00755430,"198@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",859.4632430193182,Amlodipine_besylate,Ca2+_channel_blocker_(L-type)
993,SN00734840,"1402@0.04um, 1402@0.21um, 199@1.04um, 1402@5um",860.5463746490651,BIX_01294_trihydrochloride_hydrate,Selective_histone_methyl_transferase_inhibitor
994,SN00756524,"441@0.04um, 1047@0.21um, 1363@1.04um, 873@5um",860.9418965452993,Quercetin,Non-selective_PI_3-kinase_inhibitor
995,SN00735158,"1402@0.04um, 1402@0.21um, 1402@1.04um, 201@5um",862.7004500087115,Genipin,"Stimulates_insulin_secretion_in_UCP2-dependent_manner_(Uncoupling_protein_2)_Genipin_is_a_protein,_collagen,_gelatin,_and_chitosan_cross-linker"
996,SN00737595,"1402@0.04um, 1402@0.21um, 1402@1.04um, 202@5um",863.771464423378,Estradiol_Valerate,gene_transcription_regulator
996,SN00737733,"1402@0.04um, 202@0.21um, 1402@1.04um, 1402@5um",863.771464423378,Furosemide,"Na+_Cl-_uptake_inhibitor,_Carbonic_anhydrase_inhibitor"
998,SN00737574,"1402@0.04um, 1402@0.21um, 1402@1.04um, 203@5um",864.8385096501856,Linezolid,bacteria_protein_synthesis_inhibitor
998,SN00750200,"203@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",864.8385096501856,Tamsulosin_hydrochloride,hydroxysteroid_dehydrogenase
998,SN00755992,"1402@0.04um, 1402@0.21um, 203@1.04um, 1402@5um",864.8385096501856,(-)-Cytisine,"Potent,_selective_neuronal_nicotinic_agonist"
1001,SN00756250,"931@0.04um, 1402@0.21um, 1402@1.04um, 307@5um",865.7570184306404,Talniflumate,Chloride_channel_blocker_(hCLCA1/mCLCA3_and_Cl-/HCO3-_exchange)
1002,SN00755677,"1402@0.04um, 477@0.21um, 1402@1.04um, 600@5um",866.0469053552134,SKF_96365_hydrochloride,STIM1-mediated_Ca2+_influx_inhibitor
1003,SN00737313,"1340@0.04um, 360@0.21um, 1228@1.04um, 955@5um",867.2658773644962,Acamprosate_calcium,"blocking_glutamatergic_N-methyl-D-aspartate_receptors,GABA_type_A_receptors_activation"
1004,SN00737982,"443@0.04um, 1402@0.21um, 1402@1.04um, 651@5um",867.701174919742,Dioxybenzone,Photosensitizer
1005,SN00734760,"1402@0.04um, 1402@0.21um, 1402@1.04um, 206@5um",868.0161694568014,Propafenone_hydrochloride,Blocks_hKv15_and_ATP-sensitive_K+_channels;_beta-adrenoceptor_antagonist
1006,SN00736959,"301@0.04um, 1402@0.21um, 1289@1.04um, 1047@5um",868.7174135026703,(R)-Propranolol_hydrochloride,Adrenergic_receptor_antagonist
1007,SN00755756,"1402@0.04um, 1402@0.21um, 1239@1.04um, 234@5um",868.8519852165332,Guvacine_hydrochloride,Specific_GABA_uptake_inhibitor
1008,SN00736874,"684@0.04um, 1402@0.21um, 1402@1.04um, 428@5um",870.9615333485782,Cefuroxime_sodium_salt,Bacterial__transpeptidase_inhibitor
1009,SN00750274,"209@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",871.1593090002533,BIBF1120(Vargatef),"VEGFR,_PDGFR,_FGFR"
1010,SN00736989,"831@0.04um, 1402@0.21um, 1402@1.04um, 355@5um",872.6324344383852,Hydroxyzine_dihydrochloride,H1_antogonist
1011,SN00756315,"1018@0.04um, 1173@0.21um, 347@1.04um, 1402@5um",873.0333208517999,"Dibutyryl-cAMP,_sodium_salt",Cell-permeable_cAMP_analog
1012,SN00734519,"1402@0.04um, 1402@0.21um, 1402@1.04um, 211@5um",873.235984780038,Benztropine_mesylate,Muscarinic_acetylcholine_receptor_antagonist
1013,SN00756254,"1402@0.04um, 712@0.21um, 416@1.04um, 1402@5um",873.5089072484849,Salmeterol,Potent_beta2_agonist;_long_acting
1014,SN00737624,"1402@0.04um, 379@0.21um, 784@1.04um, 1402@5um",874.2040717937809,Sulfathiazole,Inhibitor_of_folic_acid_synthesis
1015,SN00737593,"1402@0.04um, 1402@0.21um, 1402@1.04um, 212@5um",874.2687908247406,Nicergoline,Alpha_agonist
1016,SN00737136,"1402@0.04um, 631@0.21um, 1402@1.04um, 473@5um",875.1784833743308,Papaverine_hydrochloride,Phosphodiesterase_inhibitor
1017,SN00735245,"1402@0.04um, 1402@0.21um, 213@1.04um, 1402@5um",875.2979495113746,N-(4-Amino-2-chlorophenyl)phthalimide,Potent_anticonvulsant
1018,SN00756312,"538@0.04um, 1172@0.21um, 882@1.04um, 1056@5um",875.4081744236929,MRS_1754,Selective_A2B_antagonist
1019,SN00756069,"1145@0.04um, 1402@0.21um, 1402@1.04um, 261@5um",875.4583822573804,CY_208-243,Selective_D1-like_agonist
1020,SN00737508,"1203@0.04um, 401@0.21um, 869@1.04um, 1402@5um",875.5772070159651,Hydroflumethiazide,Na+_Cl-_transport_inhibitor
1021,SN00756337,"1402@0.04um, 1402@0.21um, 939@1.04um, 319@5um",875.9676659993723,FR_139317,"Highly_potent,_selective_ETA_antagonist"
1022,SN00736973,"917@0.04um, 357@0.21um, 1402@1.04um, 1285@5um",876.3390677954409,Nefazodone_HCl,"antagonist_at_the_5-HT2_receptors,_moderate_affinity_for_the_a1-adrenergic_receptor_and_5-HT1A_receptor_very_low_affinity_for_the_a2-adrenergic_receptor_and_D2_receptor"
1023,SN00750481,"1402@0.04um, 1008@0.21um, 298@1.04um, 1402@5um",876.5833268730663,Sulfamethoxazole,PABA
1024,SN00734777,"1402@0.04um, 1402@0.21um, 1402@1.04um, 215@5um",877.3454440830188,Benoxathian_hydrochloride,Selective_alpha1_adrenoceptor_antagonist
1025,SN00737186,"420@0.04um, 1402@0.21um, 718@1.04um, 1402@5um",877.4400236424301,Urapidil_hydrochloride,"Serotonergic_receptor_agonist,_Adernergic_receptor_antagonist"
1026,SN00755473,"1402@0.04um, 627@0.21um, 1250@1.04um, 541@5um",878.0731718000145,Methylergometrine_maleate,Active_metabolite_of_methysergide_(Cat._No._1064)
1027,SN00737946,"1402@0.04um, 1183@0.21um, 771@1.04um, 465@5um",878.1324422803509,Iocetamic_acid,NA
1028,SN00735214,"1296@0.04um, 506@0.21um, 1402@1.04um, 647@5um",878.2172295275326,"1,3-Dimethyl-8-phenylxanthine",Selective_A1_adenosine_receptor_antagonist
1029,SN00735111,"1402@0.04um, 1402@0.21um, 216@1.04um, 1402@5um",878.3638386516495,D(-)-2-Amino-5-phosphonopentanoic_acid,Potent_and_selective_antagonist_for_NMDA_receptors
1030,SN00735586,"884@0.04um, 1402@0.21um, 345@1.04um, 1402@5um",879.9172805812234,Azelaic_acid,Antiproliferative_on_melonama_cells;_inhibits_mitochondrial_oxidoreductases_of_the_respiratory_chain_and_inhibits_DNA_synthesis
1031,SN00750184,"1402@0.04um, 1402@0.21um, 610@1.04um, 501@5um",880.3713423089628,BS-181_hydrochloride,CDK
1032,SN00735435,"1402@0.04um, 409@0.21um, 1146@1.04um, 916@5um",880.8213913580443,U0126,"Specific_inhibitor_of_MEK1_and_MEK2_(MAP_kinase_kinase;_MAPKK);_also_inhibits_a_constitutively_active,_mutant_form_of_MEK"
1033,SN00737175,"550@0.04um, 724@0.21um, 1402@1.04um, 1079@5um",880.9833051465556,Ethaverine_hydrochloride,NA
1034,SN00736865,"1402@0.04um, 1402@0.21um, 1043@1.04um, 294@5um",881.1136241224052,Meclofenamic_acid_sodium_salt_monohydrate,Cyclooxygenase_inhibitor
1035,SN00734796,"1402@0.04um, 815@0.21um, 378@1.04um, 1402@5um",882.1376512552339,Opipramol_dihydrochloride,"sigma1,_sigma2_receptor_agonist;_an_antagonist_at_D2,_5HT2,_and_H1_receptors;_atypical_antidepressant,_antipsychotic,_and_axiolytic"
1036,SN00737587,"1402@0.04um, 220@0.21um, 1402@1.04um, 1402@5um",882.4023995530252,Nylidrin,"_sympathomimetic,_beta-adrenergic_agonist"
1037,SN00755628,"1330@0.04um, 232@0.21um, 1402@1.04um, 1402@5um",882.4882127118482,ACDPP_hydrochloride,Selective_mGlu5_receptor_antagonist
1038,SN00734980,"1402@0.04um, 597@0.21um, 518@1.04um, 1402@5um",882.9782979865845,Acepromazine_maleate,"Acepromazine_is_a_phenothiazine_antipsychotic_comonly_used_as_a_veterinary_drug_(horses,_dogs_and_cats)"
1039,SN00736884,"1402@0.04um, 851@0.21um, 364@1.04um, 1402@5um",883.3478223604085,(R)_-Naproxen_sodium_salt,Cyclooxygenase_inhibitor
1040,SN00737296,"1402@0.04um, 1402@0.21um, 1402@1.04um, 221@5um",883.4034248715069,Enalapril_maleate,Converting_enzyme_inhibitor
1040,SN00755752,"1402@0.04um, 1402@0.21um, 221@1.04um, 1402@5um",883.4034248715069,(R)-(-)-Niguldipine_hydrochloride,"alpha1_antagonist,_L-type_Ca2+_channel_blocker._Less_active_enantiomer_of_Cat._No._1123"
1042,SN00735133,"1402@0.04um, 222@0.21um, 1402@1.04um, 1402@5um",884.4010587872274,Kainic_acid,Excitatory_amino_acid_receptor_agonist_selective_for_the_kainate_glutamate_receptor_subtype;_conformationally_restricted_analog_of_L-glutamic_acid
1042,SN00737299,"222@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",884.4010587872274,Clebopride_maleate,NA
1042,SN00750220,"1402@0.04um, 1402@0.21um, 1402@1.04um, 222@5um",884.4010587872274,Obatoclax_Mesylate,Bcl-2
1042,SN00756202,"1402@0.04um, 1402@0.21um, 222@1.04um, 1402@5um",884.4010587872274,LY_320135,Selective_CB1_receptor_antagonist/inverse_agonist
1046,SN00734688,"1402@0.04um, 412@0.21um, 756@1.04um, 1402@5um",884.5629800393506,Triprolidine_hydrochloride,Potent_H1_histamine_receptor_antagonist
1047,SN00735099,"686@0.04um, 1257@0.21um, 949@1.04um, 750@5um",885.1089195421882,ODQ,Potent_and_selective_NO-sensitive_guanylyl_cyclase_inhibitor
1048,SN00755496,"1402@0.04um, 526@0.21um, 594@1.04um, 1402@5um",885.2522802567481,Cyanopindolol_hemifumarate,5-HT1A/1B_antagonist._Also_beta-adrenergic_antagonist
1049,SN00736987,"716@0.04um, 584@0.21um, 1048@1.04um, 1402@5um",885.3373604032322,Olopatadine_hydrochloride,histamine_H1_antagonist
1050,SN00755538,"896@0.04um, 693@0.21um, 1402@1.04um, 706@5um",885.4182916809237,7-Hydroxy-DPAT_hydrobromide,Dopamine_agonist_(D3_greater_than_or_equal_to__D2_<_>_D4)
1051,SN00756230,"1402@0.04um, 633@0.21um, 494@1.04um, 1402@5um",885.43497251404915,SC-9,Protein_kinase_C_activator
1052,SN00750235,"959@0.04um, 327@0.21um, 1402@1.04um, 1402@5um",886.0650300350994,BIX_02188,MEK
1053,SN00737941,"455@0.04um, 1402@0.21um, 690@1.04um, 1402@5um",886.3171006042198,Trichlormethiazide,Na+_Cl-_transport_inhibitor
1054,SN00734895,"1402@0.04um, 865@0.21um, 363@1.04um, 1402@5um",886.3488589462354,Fenoldopam_bromide,Peripheral_D1_dopamine_receptor_agonist
1055,SN00735050,"1402@0.04um, 1402@0.21um, 224@1.04um, 1402@5um",886.3862588382219,3-Aminopropylphosphonic_acid,GABA-B_receptor_agonist
1055,SN00756518,"224@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",886.3862588382219,Chlormezanone,Skeletal_muscle_relaxant
1057,SN00756220,"1402@0.04um, 1402@0.21um, 225@1.04um, 1402@5um",887.373877371467,AM_404,Anandamide_transport_inhibitor
1058,SN00735003,"1402@0.04um, 1078@0.21um, 578@1.04um, 710@5um",887.4384478798015,Atropine_methyl_bromide,Competitive_muscarinic_acetylcholine_receptor_antagonist
1059,SN00735176,"1402@0.04um, 791@0.21um, 399@1.04um, 1402@5um",887.4856746338336,BU99006,Irreversible_I2_imidazoline_binding_site_ligand
1060,SN00737642,"539@0.04um, 586@0.21um, 1402@1.04um, 1402@5um",887.6578581924908,Catharanthine,NA
1061,SN00735328,"1402@0.04um, 309@0.21um, 1402@1.04um, 1023@5um",887.8355589750714,1-benzoyl-5-methoxy-2-methylindole-3-acetic_acid,Putative_inhibitor_of_multidrug_resistance-associated_protein_1_(MRP1)
1062,SN00734510,"728@0.04um, 1402@0.21um, 589@1.04um, 1035@5um",888.1447631630161,N-Methylhistaprodifen_dioxalate_salt,H1_histamine_receptor_agonist
1063,SN00734757,"956@0.04um, 332@0.21um, 1402@1.04um, 1402@5um",888.73646725945855,Propionylpromazine_hydrochloride,D2_dopamine_receptor_antagonist;_phenothiazine_antipsychotic
1064,SN00755959,"851@0.04um, 373@0.21um, 1402@1.04um, 1402@5um",888.7581674137224,Ro_15-4513,Benzodiazepine_partial_inverse_agonist
1065,SN00734821,"872@0.04um, 578@0.21um, 1402@1.04um, 885@5um",889.2705334351898,Ranolazine_dihydrochloride,pFOX_(partial_fatty_acid_oxidation)_inhibitor
1066,SN00735274,"1402@0.04um, 1073@0.21um, 1402@1.04um, 297@5um",889.6374357421674,N2-Ethyl-2`-deoxyguanosine,"N2-Et-dG,_an_adduct_between_DNA_and_the_first_metabolite_of_ethanol_(acetaldehyde),_strongly_blocks_transcription_by_RNA_polymerases_(RNAPs),_including_mammalian_RNAPII_and_yeast_RNAPII,_E_coli_RNAP,_as_well_as_T7_RNAP"
1067,SN00756370,"883@0.04um, 1402@0.21um, 1402@1.04um, 362@5um",890.3101515478897,BRL_54443,Potent_5-ht1E/F_agonist
1068,SN00766638,"1402@0.04um, 1402@0.21um, 1402@1.04um, 228@5um",890.3171147173558,ABT-199,Bcl-2_inhibitor
1069,SN00735260,"1402@0.04um, 1402@0.21um, 336@1.04um, 953@5um",890.7012285111099,CHM-1_hydrate,"Possesses_antimitotic_antitumor_activity_It_is_a_potent_and_selective_antitumor_agent_in_human_hepatocellular_carcinoma_CHM-1_induces_apoptosis,_and_it_binds_tubulin_and_inhibits_tubulin_polymerization"
