Combined_rank,name,Rank_at_dose,Rank_product_metric,Drug.Name,Main.Target
485,SN00735117,"705@0.04um, 442@0.21um, 705@1.04um, 207@5um",461.78807339388453,"6-Methoxy-1,2,3,4-tetrahydro-9H-pyrido[3,4b]_indole",MAO_inhibitor
486,SN00735032,"131@0.04um, 705@0.21um, 705@1.04um, 705@5um",462.87066921165564,D-Serine,Glycine_mimic_active_at_the_strychnine-insensitive_glycine_binding_site_associated_with_the_NMDA_glutamate_receptor_as_well_as_the_inhibitory_post-synaptic_glycine_receptor
487,SN00756075,"364@0.04um, 254@0.21um, 705@1.04um, 705@5um",462.99716690413004,DCB,Allosteric_modulator_at_mGlu5
488,SN00742811,"705@0.04um, 705@0.21um, 234@1.04um, 396@5um",463.2573508600826,Akt-I-1_2_(Akti-1/2),Akt/PKB
489,SN00755463,"705@0.04um, 358@0.21um, 356@1.04um, 513@5um",463.35075677916467,a-Methyl-5-hydroxytryptamine_maleate,5-HT2B_agonist
490,SN00755598,"705@0.04um, 196@0.21um, 705@1.04um, 474@5um",463.55701939820995,Ozagrel_hydrochloride,Selective_thromboxane_A2_synthetase_inhibitor
491,SN00737792,"705@0.04um, 338@0.21um, 705@1.04um, 275@5um",463.6143895457826,Felodipine,L-type_Ca2+_channels_blocker
492,SN00735297,"132@0.04um, 705@0.21um, 705@1.04um, 705@5um",463.7514927367392,3-Iodo-L-tyrosine,Tyrosine_hydroxylase_inhibitor
493,SN00750277,"705@0.04um, 705@0.21um, 216@1.04um, 431@5um",463.7963364729628,CYC116,"Aurora_Kinase,_VEGFR"
494,SN00735435,"133@0.04um, 705@0.21um, 705@1.04um, 705@5um",464.6273257081995,U0126,"Specific_inhibitor_of_MEK1_and_MEK2_(MAP_kinase_kinase;_MAPKK);_also_inhibits_a_constitutively_active,_mutant_form_of_MEK"
494,SN00742790,"705@0.04um, 705@0.21um, 705@1.04um, 133@5um",464.6273257081995,YM201636,PIK_five
494,SN00755779,"705@0.04um, 705@0.21um, 133@1.04um, 705@5um",464.6273257081995,Imiloxan_hydrochloride,Highly_selective_alpha2B_antagonist
497,SN00755545,"705@0.04um, 705@0.21um, 373@1.04um, 252@5um",464.91322635994925,Citalopram_hydrobromide,Highly_potent_and_selective_5-HT_uptake_inhibitor
498,SN00756345,"259@0.04um, 705@0.21um, 364@1.04um, 705@5um",465.2590669817012,Ivermectin,Allosteric_modulator_of_alpha7_nicotinic_receptors
499,SN00737981,"705@0.04um, 705@0.21um, 134@1.04um, 705@5um",465.4982336076518,Pipemidic_acid,DNA_replication_inhibitor
499,SN00755667,"134@0.04um, 705@0.21um, 705@1.04um, 705@5um",465.4982336076518,Rauwolscine_hydrochloride,alpha2_antagonist
499,SN00756365,"201@0.04um, 705@0.21um, 705@1.04um, 470@5um",465.4982336076518,NCS-382,Antagonist_of_gamma-hydroxybutyric_acid
502,SN00737849,"393@0.04um, 705@0.21um, 241@1.04um, 705@5um",465.7972891897056,Eburnamonine_(-),NA
503,SN00734925,"705@0.04um, 176@0.21um, 539@1.04um, 705@5um",465.982832301792,(-)-MK-801_hydrogen_maleate,Less_active_enantiomer_of_(+)-MK-801_hydrogen_maleate;_anticonvulsant;_NMDA__glutamate_receptor_antagonist
504,SN00765852,"705@0.04um, 705@0.21um, 442@1.04um, 215@5um",466.1865514222631,CUDC-101,"HDAC,_EGFR,_HER2"
505,SN00735639,"705@0.04um, 319@0.21um, 298@1.04um, 705@5um",466.22579188905047,Etodolac,Non-steroidal_anti-inflammatory_drug_(NSAID)
506,SN00737569,"705@0.04um, 135@0.21um, 705@1.04um, 705@5um",466.364280576593,Dipyridamole,"Adenosine_metabolism_inhibitor,_Phosphodiesterase_inhibitor"
506,SN00755690,"705@0.04um, 705@0.21um, 705@1.04um, 135@5um",466.364280576593,U_18666A,Inhibitor_of_hedgehog_(Hh)_signaling._Also_inhibits_cholesterol_synthesis
508,SN00755953,"705@0.04um, 424@0.21um, 226@1.04um, 705@5um",467.1572921718222,WY_14643,Selective_PPARalpha_agonist
509,SN00750236,"705@0.04um, 705@0.21um, 705@1.04um, 136@5um",467.22552945352516,AS703026,MEK
510,SN00755739,"705@0.04um, 705@0.21um, 456@1.04um, 211@5um",467.6343266330097,Bax_channel_blocker,Inhibits_Bax-mediated_mitochondrial_cytochrome_c_release
511,SN00737082,"705@0.04um, 174@0.21um, 555@1.04um, 705@5um",468.0638670425535,Clorgyline_hydrochloride,Monoamine_oxidase_A_inhibitor
512,SN00735261,"705@0.04um, 705@0.21um, 705@1.04um, 137@5um",468.0820418097861,Caffeic_acid_phenethyl_ester,NFkB_inhibitor
512,SN00756337,"137@0.04um, 705@0.21um, 705@1.04um, 705@5um",468.0820418097861,FR_139317,"Highly_potent,_selective_ETA_antagonist"
514,SN00735457,"291@0.04um, 332@0.21um, 705@1.04um, 705@5um",468.11475105677454,CI-976,Potent_and_selective_acyl_coenzyme_A:_cholesterol_acyltransferase_inhibitor
515,SN00755728,"439@0.04um, 705@0.21um, 705@1.04um, 223@5um",469.6636017773087,BIBU_1361_dihydrochloride,Selective_inhibitor_of_EGFR-kinase
516,SN00756297,"139@0.04um, 705@0.21um, 705@1.04um, 705@5um",469.78109711618436,AQ-RA_741,"Selective,_high_affinity_M2_antagonist"
517,SN00737497,"705@0.04um, 705@0.21um, 140@1.04um, 705@5um",470.6237571786093,Spironolactone,Aldosterone_antagonist
518,SN00734990,"165@0.04um, 705@0.21um, 705@1.04um, 600@5um",470.9809671186162,SKF_95282_dimaleate,H2_Histamine_receptor_antagonist
519,SN00735554,"705@0.04um, 705@0.21um, 705@1.04um, 141@5um",471.4619150083775,Auranofin,"Inhibits_the_release_of_inflammatory_mediators_from_human_macrophages,_basophils,_and_pulmonary_mast_cells_Inhibits_5-lipoxygenase_in_human_neutrophils_Is_a_potent_inhibitor_of_selenoenzyme_thioredoxin_reductase_(TrxR)___Auranofin_inhibits_IKB_kin"
519,SN00755669,"705@0.04um, 141@0.21um, 705@1.04um, 705@5um",471.4619150083775,R-96544_hydrochloride,"Potent,_selective_5-HT2A_antagonist"
521,SN00735027,"142@0.04um, 705@0.21um, 705@1.04um, 705@5um",472.29562633684736,"2,3-Butanedione_monoxime",Blocks_ATP-sensitive_K+_channels
521,SN00735514,"705@0.04um, 705@0.21um, 705@1.04um, 142@5um",472.29562633684736,Terfenadine,Non-sedating_H1_histamine_receptor_antagonist
521,SN00755581,"705@0.04um, 142@0.21um, 705@1.04um, 705@5um",472.29562633684736,4-Chlorophenylguanidine_hydrochloride,Urokinase_inhibitor
524,SN00737836,"202@0.04um, 705@0.21um, 705@1.04um, 496@5um",472.3923108618487,Parthenolide,MAP_kinase_inhibitor
525,SN00734984,"391@0.04um, 705@0.21um, 257@1.04um, 705@5um",472.73964929353104,U-101958_maleate,Selective_D4_dopamine_receptor_antagonist
526,SN00755553,"705@0.04um, 416@0.21um, 242@1.04um, 705@5um",472.9570816995829,CI_898_trihydrochloride,Dihydrofolate_reductase_inhibitor
527,SN00735585,"705@0.04um, 705@0.21um, 143@1.04um, 705@5um",473.1249458188944,Harmane,I1_imidazoline_binding_site_agonist
528,SN00755815,"705@0.04um, 429@0.21um, 274@1.04um, 606@5um",473.3881682105371,WB_4101_hydrochloride,alpha1A_antagonist
529,SN00735139,"705@0.04um, 144@0.21um, 705@1.04um, 705@5um",473.94992706106797,"3,4-Dichloroisocoumarin",Serine_protease_inhibitor
529,SN00742757,"705@0.04um, 705@0.21um, 705@1.04um, 144@5um",473.94992706106797,Bosutinib_(SKI-606),Multi_Kinase_Inhibitor_(BCR-Abl___Src)
531,SN00737479,"145@0.04um, 705@0.21um, 705@1.04um, 705@5um",474.77062264882096,Perphenazine,Dopamine_antagonist
532,SN00734547,"705@0.04um, 276@0.21um, 705@1.04um, 371@5um",474.96904499869186,O-(Carboxymethyl)hydroxylamine_hemihydrochloride,Non-selective_aminotransferase_inhibitor
533,SN00742847,"705@0.04um, 705@0.21um, 146@1.04um, 705@5um",475.5870841728499,TOVOK_(BIBW-2992_Afatinib),EGFR/HER2
533,SN00756085,"705@0.04um, 705@0.21um, 705@1.04um, 146@5um",475.5870841728499,Ryuvidine,Cyclin-dependent_kinase_4_(cdk4)_inhibitor
535,SN00737969,"197@0.04um, 705@0.21um, 525@1.04um, 705@5um",476.1578415877372,Ioversol,NA
536,SN00742850,"705@0.04um, 705@0.21um, 705@1.04um, 147@5um",476.39936225458047,R428,AXL
537,SN00734950,"424@0.04um, 245@0.21um, 705@1.04um, 705@5um",476.680672895167,Palmitoyl-DL-Carnitine_chloride,Long-chain_acylcarnitine;_modulator_of_PKC_activation;_intermediate_in_mitochondrial_fatty_acid_oxidation
538,SN00735254,"705@0.04um, 409@0.21um, 705@1.04um, 254@5um",476.6875558901881,Tyrphostin_AG_494,Protein_tyrosine_kinase_inhibitor_Inhibits_EGF-receptor_kinase_activity
539,SN00755721,"486@0.04um, 705@0.21um, 500@1.04um, 302@5um",476.92554360222664,GBR_12783_dihydrochloride,"Potent,_selective_dopamine_uptake_inhibitor"
540,SN00735502,"148@0.04um, 705@0.21um, 705@1.04um, 705@5um",477.20750657083136,TNP,TNP_is_a_potent_and_selective_IP6K_inhibitor;_less_selective_inhibitor_of_IP3K
540,SN00755994,"705@0.04um, 148@0.21um, 705@1.04um, 705@5um",477.20750657083136,"Methyl_2,5-dihydroxycinnamate",EGFR-kinase_inhibitor
540,SN00765809,"705@0.04um, 705@0.21um, 705@1.04um, 148@5um",477.20750657083136,SAHA,HDAC_inhibitor
543,SN00750301,"705@0.04um, 334@0.21um, 313@1.04um, 705@5um",477.4383049525544,AT7867,"Akt,_S6_kinase"
544,SN00756208,"209@0.04um, 705@0.21um, 705@1.04um, 502@5um",477.8670206549956,Nemonapride,Highly_potent_D2-like_antagonist._Also_5-HT1A_agonist
545,SN00735156,"149@0.04um, 705@0.21um, 705@1.04um, 705@5um",478.0115658776887,(±)-2-Amino-7-phosphonoheptanoic_acid,NMDA_glutamate_receptor_antagonist;_anticonvulsant
546,SN00735074,"254@0.04um, 415@0.21um, 705@1.04um, 705@5um",478.42626276728726,trans-(±)-ACPD,Metabotropic_glutamate_receptor_agonist
547,SN00750204,"462@0.04um, 705@0.21um, 263@1.04um, 613@5um",478.69823795810396,Nebivolol_HCl,adrenergic_receptor
548,SN00737416,"705@0.04um, 150@0.21um, 705@1.04um, 705@5um",478.8115880336213,Azaperone,Dopaminergic_receptor_antagonist
548,SN00750247,"705@0.04um, 705@0.21um, 705@1.04um, 150@5um",478.8115880336213,WZ4002,EGFR
550,SN00735605,"245@0.04um, 432@0.21um, 705@1.04um, 705@5um",478.9134303424819,Acetazolamide,Carbonic_anhydrase_inhibitor;_diuretic
551,SN00735426,"363@0.04um, 705@0.21um, 705@1.04um, 293@5um",479.49945715985376,"1-Allyl-3,7-dimethyl-8-p-sulfophenylxanthine",Weak_A2_adenosine_receptor_antagonist;_water_soluble
552,SN00734526,"151@0.04um, 705@0.21um, 705@1.04um, 705@5um",479.6076200218653,U-62066,Highly_selective_kappa_opioid_receptor_agonist;_antitussive
553,SN00755931,"705@0.04um, 705@0.21um, 705@1.04um, 152@5um",480.39970797210697,TPCA-1,"Potent,_selective_inhibitor_of_IKK-2"
554,SN00756407,"705@0.04um, 705@0.21um, 188@1.04um, 571@5um",480.61027112061066,Caffeic_acid_phenethyl_ester,Specific_inhibitor_of_NF-kappaB_activation
555,SN00756463,"705@0.04um, 313@0.21um, 509@1.04um, 476@5um",480.8554552141363,SB_216763,"Potent,_selective_GSK-3_inhibitor"
556,SN00734825,"705@0.04um, 705@0.21um, 249@1.04um, 432@5um",480.8563239042223,Fluspirilene,Dopamine_receptor_antagonist;_antipsychotic
557,SN00734956,"398@0.04um, 705@0.21um, 305@1.04um, 628@5um",481.4851731844694,Carbetapentane_citrate,Opioid_receptor_ligand_with_high_affinity_toward_sigma1_sites;_antitussive
558,SN00755787,"705@0.04um, 239@0.21um, 453@1.04um, 705@5um",481.63560444614524,TMPH_hydrochloride,Neuronal_nicotinic_receptor_antagonist
559,SN00735092,"154@0.04um, 705@0.21um, 705@1.04um, 705@5um",481.97223213496767,p-Fluoro-L-phenylalanine,Substrate_for_tyrosine_hydroxylase;_arrests_cells_at_G2
560,SN00755722,"705@0.04um, 468@0.21um, 232@1.04um, 705@5um",481.9788909114817,§-Funaltrexamine_hydrochloride,Irreversible_mu-selective_antagonist
561,SN00737850,"330@0.04um, 705@0.21um, 365@1.04um, 636@5um",482.0735007216915,"Chrysene-1,4-quinone",NA
562,SN00750296,"345@0.04um, 705@0.21um, 315@1.04um, 705@5um",482.088720900484,Gefitinib(Iressa),"EGFR,_Akt"
563,SN00737602,"269@0.04um, 705@0.21um, 422@1.04um, 677@5um",482.4592408751096,Valproic_acid,GABA_transaminase_inhibition
564,SN00735198,"705@0.04um, 705@0.21um, 155@1.04um, 705@5um",482.75275652504035,TG003,"Potent,_specific,_and_reversible_Cdc2-like_kinase_(Clk)_inhibitor_Competes_with_ATP"
565,SN00755649,"266@0.04um, 705@0.21um, 705@1.04um, 412@5um",483.10248525568437,(±)-AC_7954_hydrochloride,Non-peptide_UT_receptor_agonist
566,SN00735406,"447@0.04um, 246@0.21um, 705@1.04um, 705@5um",483.50972770652743,Hydrocortisone,Primary_glucocorticoid_secreted_by_the_adrenal_cortex
567,SN00734968,"705@0.04um, 156@0.21um, 705@1.04um, 705@5um",483.52951327087396,(±)-Chlorpheniramine_maleate,H1_Histamine_receptor_antagonist
567,SN00742840,"156@0.04um, 705@0.21um, 705@1.04um, 705@5um",483.52951327087396,BMS-5,LIMK
567,SN00750327,"705@0.04um, 705@0.21um, 705@1.04um, 156@5um",483.52951327087396,Deforolimus(MK-8669),mTOR
570,SN00756202,"192@0.04um, 705@0.21um, 705@1.04um, 573@5um",483.5690771146998,LY_320135,Selective_CB1_receptor_antagonist/inverse_agonist
571,SN00735283,"705@0.04um, 249@0.21um, 705@1.04um, 444@5um",484.1613728523334,5-(N-Ethyl-N-isopropyl)amiloride,Selective_blocker_of_Na+/H+_antiport
572,SN00735205,"705@0.04um, 157@0.21um, 705@1.04um, 705@5um",484.30254453684967,(±)-CPP,Potent_and_selective_NMDA_glutamate_receptor_antagonist;_anticonvulsant
572,SN00750245,"705@0.04um, 705@0.21um, 705@1.04um, 157@5um",484.30254453684967,WZ8040,EGFR
574,SN00755435,"705@0.04um, 705@0.21um, 280@1.04um, 397@5um",484.82130142378315,Benzoquinonium_dibromide,Nicotinic_antagonist
575,SN00737470,"705@0.04um, 705@0.21um, 376@1.04um, 296@5um",484.96952350769584,Dehydrocholic_acid,NA
576,SN00734902,"705@0.04um, 705@0.21um, 159@1.04um, 705@5um",485.83759562019816,NAN-190_hydrobromide,Potent_5-HT1A_serotonin_receptor_antagonist_that_lacks_TFMPP-like_stimulus_properties
576,SN00737374,"159@0.04um, 705@0.21um, 705@1.04um, 705@5um",485.83759562019816,Prednicarbate,Glucocorticoid_receptor_agonist
576,SN00750395,"705@0.04um, 705@0.21um, 705@1.04um, 159@5um",485.83759562019816,MLN9708,Proteasome
579,SN00755604,"705@0.04um, 238@0.21um, 472@1.04um, 705@5um",486.09851845159994,BTS_54-505,Potent_SNRI;_active_metabolite_of_sibutramine
580,SN00735518,"705@0.04um, 705@0.21um, 705@1.04um, 160@5um",486.5996961515985,Bromoacetyl_alprenolol_menthane,Alkylating_beta_adrenoceptor_antagonist
580,SN00756516,"160@0.04um, 705@0.21um, 705@1.04um, 705@5um",486.5996961515985,Leflunomide,Dihydroorotate_dehydrogenase_inhibitor
582,SN00737069,"705@0.04um, 503@0.21um, 705@1.04um, 225@5um",487.0036142350089,Flunarizine_dihydrochloride,"Na+_channel_blocker,_Ca2+_antagonist,_H1_antagonist"
583,SN00755976,"233@0.04um, 705@0.21um, 705@1.04um, 487@5um",487.3217319783181,NMDA,Selective_NMDA_agonist
584,SN00844616,"401@0.04um, 283@0.21um, 705@1.04um, 705@5um",487.334615509981,RVX-208,BET_bromodomain_inhibitor
585,SN00734879,"705@0.04um, 705@0.21um, 515@1.04um, 221@5um",487.69065538467845,SKF_89626,D1_dopamine_receptor_agonist
586,SN00742855,"705@0.04um, 705@0.21um, 705@1.04um, 162@5um",488.1132438087814,CHIR-258_(TKI258__Dovitinib),Multi_Kinase_Inhibitors_(CKit__FGFR__FLT3__FMS__PDGFR__VEGFR)
587,SN00735424,"705@0.04um, 225@0.21um, 508@1.04um, 705@5um",488.2093764070035,N-(2-[4-(4-Chlorophenyl)piperazin-1-yl]ethyl)-3-methoxybenzamide,Selective_D4_dopamine_receptor_agonist
588,SN00756066,"705@0.04um, 213@0.21um, 705@1.04um, 537@5um",488.29584721810585,Co_102862,State-dependent_Na+_channel_blocker;_anticonvulsant
589,SN00755877,"283@0.04um, 705@0.21um, 705@1.04um, 405@5um",488.54539407159814,Butabindide_oxalate,CCK-inactivating_serine_protease_inhibitor
590,SN00736980,"386@0.04um, 705@0.21um, 297@1.04um, 705@5um",488.57416334381725,Tripelennamine_hydrochloride,histamine_H1_antagonist
591,SN00750291,"367@0.04um, 705@0.21um, 705@1.04um, 313@5um",488.81796529304256,Vandetanib,"VEGFR,_EGFR,_Src"
592,SN00765799,"705@0.04um, 705@0.21um, 705@1.04um, 164@5um",489.61284133214883,"2,4-Pyridinedicarboxylic_Acid",Histone_demethylase_inhibitor
593,SN00755671,"705@0.04um, 512@0.21um, 705@1.04um, 227@5um",490.25102803567194,Rimcazole_dihydrochloride,sigma2_antagonist._Also_DAT_inhibitor
594,SN00735318,"705@0.04um, 705@0.21um, 165@1.04um, 705@5um",490.3575017974935,BWB70C,Selective_inhibitor_of_5-lipoxygenase
595,SN00736859,"705@0.04um, 705@0.21um, 166@1.04um, 705@5um",491.098785095309,Cefotaxime_sodium_salt,Bacterial__transpeptidase_inhibitor
595,SN00750221,"705@0.04um, 166@0.21um, 705@1.04um, 705@5um",491.098785095309,Doxazosin_mesylate,adrenergic_receptor
595,SN00755788,"166@0.04um, 705@0.21um, 705@1.04um, 705@5um",491.098785095309,Nisoxetine_hydrochloride,Noradrenalin_re-uptake_inhibitor
598,SN00756421,"705@0.04um, 705@0.21um, 167@1.04um, 705@5um",491.83672674838823,NECA,Adenosine_receptor_agonist
599,SN00734521,"705@0.04um, 705@0.21um, 705@1.04um, 168@5um",492.57136169587017,Methiothepin_mesylate,"5-HT1E,_5-HT1F,_5-HT6"
600,SN00734772,"169@0.04um, 705@0.21um, 705@1.04um, 705@5um",493.3027243062394,BRL_52537_hydrochloride,Kappa/mu_opioid_receptor_agonist
600,SN00737266,"705@0.04um, 705@0.21um, 169@1.04um, 705@5um",493.3027243062394,Xamoterol_hemifumarate,beta1-Adrenoceptor_selective_partial_agonist
602,SN00766648,"705@0.04um, 191@0.21um, 705@1.04um, 624@5um",493.3430878236828,NA,Hsp70
603,SN00755485,"239@0.04um, 705@0.21um, 499@1.04um, 705@5um",493.42275081939624,(±)-Palmitoylcarnitine_chloride,Protein_kinase_C_inhibitor
604,SN00735049,"705@0.04um, 170@0.21um, 705@1.04um, 705@5um",494.0308483899604,4-Imidazoleacrylic_acid,Histidine_ammonia-lyase_and_decarboxylase_inhibitor
604,SN00755469,"170@0.04um, 705@0.21um, 705@1.04um, 705@5um",494.0308483899604,(S)-Timolol_maleate,beta1_antagonist
604,SN00765839,"705@0.04um, 705@0.21um, 705@1.04um, 170@5um",494.0308483899604,BML-281,HDAC-6_inhibitor
607,SN00734849,"299@0.04um, 705@0.21um, 401@1.04um, 705@5um",494.08133608508246,4-Hydroxyphenethylamine_hydrochloride,Dopamine_receptor_agonist
608,SN00737837,"705@0.04um, 705@0.21um, 325@1.04um, 370@5um",494.4425411208423,Hexetidine,Detergent
609,SN00737063,"171@0.04um, 705@0.21um, 705@1.04um, 705@5um",494.7557672117601,Diperodon_hydrochloride,NA
609,SN00737317,"705@0.04um, 171@0.21um, 705@1.04um, 705@5um",494.7557672117601,Methantheline_bromide,Cholinergic_receptor_antagonist
609,SN00742827,"705@0.04um, 705@0.21um, 705@1.04um, 171@5um",494.7557672117601,AZ-960,JAKs
612,SN00755963,"705@0.04um, 172@0.21um, 705@1.04um, 705@5um",495.4775135025698,Dipyridamole,Adenosine_transport_inhibitor
613,SN00735098,"705@0.04um, 705@0.21um, 705@1.04um, 173@5um",496.1961194711381,Tyrphostin_23,Protein_tryrosine_kinase_EGFR_inhibitor
613,SN00737483,"705@0.04um, 705@0.21um, 173@1.04um, 705@5um",496.1961194711381,Calcipotriene,viamin_D_receptor_(VDR)_affinity
613,SN00737956,"705@0.04um, 173@0.21um, 705@1.04um, 705@5um",496.1961194711381,Methylhydantoin-5-(L),NA
616,SN00755620,"275@0.04um, 446@0.21um, 705@1.04um, 705@5um",496.8913615776674,Loreclezole_hydrochloride,Subtype-selective_GABAA_receptor_modulator
617,SN00735307,"705@0.04um, 705@0.21um, 175@1.04um, 705@5um",497.6240367330914,Icilin,Potent_agonist_at_the_CMR1_cold-_and_menthol-sensitive_receptor
617,SN00742776,"175@0.04um, 705@0.21um, 705@1.04um, 705@5um",497.6240367330914,SB590885,B-RAF
617,SN00742857,"705@0.04um, 705@0.21um, 705@1.04um, 175@5um",497.6240367330914,CX-4945,CK2
620,SN00755906,"176@0.04um, 705@0.21um, 705@1.04um, 705@5um",498.3334099331836,cis-ACBD,"Potent,_selective_L-glutamate_uptake_inhibitor"
621,SN00734919,"705@0.04um, 705@0.21um, 705@1.04um, 177@5um",499.03976664553994,Albuterol_hemisulfate,beta_Adrenoceptor_agonist
621,SN00750169,"177@0.04um, 705@0.21um, 705@1.04um, 705@5um",499.03976664553994,Amlodipine_besylate,calcium_channel
621,SN00755482,"705@0.04um, 177@0.21um, 705@1.04um, 705@5um",499.03976664553994,ZD_7288,Sino-atrial_node_function_modulator_(If_inhibitor)
624,SN00737727,"426@0.04um, 705@0.21um, 294@1.04um, 705@5um",499.4980428227442,Sulfisoxazole,"Inhibitor_of_folic_acid_biosynthesis,_ETa_endothelin_receptor_antagonist"
625,SN00755805,"267@0.04um, 705@0.21um, 475@1.04um, 705@5um",501.066971106704,LY_294002_hydrochloride,Selective_PI_3-kinase_inhibitor
626,SN00735466,"705@0.04um, 404@0.21um, 314@1.04um, 705@5um",501.09758741365954,MRS_1523,Selective_A3_adenosine_receptor_antagonist_in_rat
627,SN00735260,"705@0.04um, 180@0.21um, 705@1.04um, 705@5um",501.1410331841247,CHM-1_hydrate,"Possesses_antimitotic_antitumor_activity_It_is_a_potent_and_selective_antitumor_agent_in_human_hepatocellular_carcinoma_CHM-1_induces_apoptosis,_and_it_binds_tubulin_and_inhibits_tubulin_polymerization"
627,SN00737783,"705@0.04um, 705@0.21um, 180@1.04um, 705@5um",501.1410331841247,Hydrocortisone_base,NA
627,SN00756259,"705@0.04um, 705@0.21um, 705@1.04um, 180@5um",501.1410331841247,3-MPPI,alpha1_ligand
630,SN00734509,"434@0.04um, 297@0.21um, 705@1.04um, 701@5um",502.38692547816083,SR_59230A_oxalate,beta3-Adrenoceptor_antagonist
631,SN00735342,"705@0.04um, 705@0.21um, 182@1.04um, 705@5um",502.52732867556153,8-(3-Chlorostyryl)caffeine,Selective_A2A_adenosine_receptor_antagonist
631,SN00755734,"705@0.04um, 182@0.21um, 705@1.04um, 705@5um",502.52732867556153,NGB_2904,Potent_and_selective_D3_antagonist
633,SN00734486,"322@0.04um, 399@0.21um, 705@1.04um, 705@5um",502.6917413684794,Cytidine_5`-diphosphocholine_sodium_salt_hydrate,Neuroprotective_in_situations_of_hypoxia_and_ischemic;_cerebral_vasodilator;_inhibits_PLA2_activation
634,SN00734546,"705@0.04um, 341@0.21um, 705@1.04um, 378@5um",503.1020688191898,Hydroxylamine_hydrochloride,Monoamine_oxidase_inhibitor
635,SN00737134,"705@0.04um, 705@0.21um, 705@1.04um, 183@5um",503.2161957190773,Benoxinate_hydrochloride,Na+_channel_blocker
636,SN00735338,"705@0.04um, 705@0.21um, 705@1.04um, 184@5um",503.9022452951672,DAPH,"Protein_tyrosine_kinase_inhibitor,_specific_for_EGFR;_Also_inhibits_amyloid_beta_fibril_formation"
637,SN00735472,"705@0.04um, 705@0.21um, 204@1.04um, 639@5um",504.51875446404375,"2,6-Difluoro-4-[2-(phenylsulfonylamino)ethylthio]phenoxyacetamide","Selective,_high_affinity_AMPA_ionotropic_glutamate_receptor_agonist;_reduces_ischemia-induced_performance_deficits_in_rats"
638,SN00734545,"705@0.04um, 185@0.21um, 705@1.04um, 705@5um",504.58550414612125,R(-)-Me5,Potent_sodium_channel_antagonist
638,SN00737409,"705@0.04um, 705@0.21um, 185@1.04um, 705@5um",504.58550414612125,Verteporfin,NA
638,SN00755952,"705@0.04um, 705@0.21um, 705@1.04um, 185@5um",504.58550414612125,AG_555,Potent_EGFR-kinase_inhibitor
641,SN00750459,"705@0.04um, 705@0.21um, 399@1.04um, 328@5um",505.01728566271356,Valsartan,RAAS
642,SN00735474,"273@0.04um, 480@0.21um, 705@1.04um, 705@5um",505.17928000132014,AL-8810,Prostaglandin_F2alpha_analog_with_selective_antagonist_effects_at_the_prostaglandin_F2alpha_(FP)_receptor
643,SN00742872,"705@0.04um, 705@0.21um, 705@1.04um, 186@5um",505.2659986175088,RO495,TYK
643,SN00756038,"705@0.04um, 186@0.21um, 705@1.04um, 705@5um",505.2659986175088,DTG,High_affinity_ligand_(sigma1_=_sigma2)
643,SN00756350,"186@0.04um, 705@0.21um, 705@1.04um, 705@5um",505.2659986175088,7-Nitroindazole,Non-selective_NOS_inhibitor
646,SN00734785,"705@0.04um, 705@0.21um, 221@1.04um, 599@5um",506.4648767727813,Trazodone_hydrochloride,Atypical_antidepressant
647,SN00735388,"705@0.04um, 188@0.21um, 705@1.04um, 705@5um",506.61879786794873,IPA-3,"allosteric_inhibitor_of_Pak1,_binds_to_autoinhibitory_domain_of_Pak1_(p21_activated_kinase)"
647,SN00735636,"705@0.04um, 705@0.21um, 705@1.04um, 188@5um",506.61879786794873,Niflumic_acid,Selective_prostaglandin_H_synthase_2_(PGHS-2)_inhibitor
647,SN00737826,"188@0.04um, 705@0.21um, 705@1.04um, 705@5um",506.61879786794873,Piracetam,NA
650,SN00737573,"705@0.04um, 705@0.21um, 189@1.04um, 705@5um",507.2911534253712,Levetiracetam,NA
651,SN00737332,"456@0.04um, 705@0.21um, 293@1.04um, 705@5um",507.6363049511463,Denatonium_benzoate,NA
652,SN00734877,"190@0.04um, 705@0.21um, 705@1.04um, 705@5um",507.9608461749448,cis(+-)-8-OH-PBZI_hydrobromide,D3_dopamine_receptor_agonist
653,SN00765804,"450@0.04um, 705@0.21um, 705@1.04um, 298@5um",508.10299278076275,Suberoyl_bis-hydroxamic_acid,HDAC_inhibitor
654,SN00734697,"352@0.04um, 381@0.21um, 705@1.04um, 705@5um",508.114359356674,Promazine_hydrochloride,D2_dopamine_receptor_antagonist;_phenothiazine_antipsychotic
655,SN00750364,"390@0.04um, 705@0.21um, 407@1.04um, 596@5um",508.18705515466866,Sodium_valproate,HDAC
656,SN00734763,"705@0.04um, 466@0.21um, 343@1.04um, 592@5um",508.21527614270065,"Hexahydro-sila-difenidol_hydrochloride,_p-fluoro_analog","High_affinity_muscarinic_acetylcholine_receptor_antagonist,_but_displays_altered_selectivity_(M3_>_M1_>_M2)"
657,SN00737852,"705@0.04um, 705@0.21um, 191@1.04um, 705@5um",508.62790059441465,Racecadotril,Enkephalinase_inhibitor
657,SN00742839,"705@0.04um, 705@0.21um, 705@1.04um, 191@5um",508.62790059441465,AZD6244_(ARRY-142886__Selumetinib),MEK
659,SN00734898,"324@0.04um, 705@0.21um, 416@1.04um, 705@5um",508.7496737197674,Citalopram_hydrobromide,Selective_serotonin_reuptake_inhibitor
